wandb: Currently logged in as: lee_changmin (lee_changmin-sangmyung-uni) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 92xcqkx8
wandb: Tracking run with wandb version 0.23.0
wandb: Run data is saved locally in /home/cia/disk1/bci_intern/AAAI2026/RLDoom/logs/wandb/wandb/run-20251205_214556-92xcqkx8
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run reinforce_seed0
wandb: ⭐️ View project at https://wandb.ai/lee_changmin-sangmyung-uni/RLDoom
wandb: 🚀 View run at https://wandb.ai/lee_changmin-sangmyung-uni/RLDoom/runs/92xcqkx8
pci id for fd 8: 1a03:2000, driver (null)
MESA-LOADER: failed to open ast: /usr/lib/dri/ast_dri.so: cannot open shared object file: No such file or directory (search paths /usr/lib/x86_64-linux-gnu/dri:\$${ORIGIN}/dri:/usr/lib/dri, suffix _dri)
pci id for fd 9: 1a03:2000, driver (null)
kmsro: driver missing
reinforce train:   0%|          | 0/2000 [00:00<?, ?it/s][step=1] episode=1.0000 return=-102.2452 length=30.0000 global_step=30.0000 loss=-0.0013 policy_loss=-0.0013 entropy=1.9459
reinforce train:   1%|          | 11/2000 [00:26<1:28:49,  2.68s/it][step=12] episode=12.0000 return=-112.5155 length=33.0000 global_step=425.0000 loss=-0.0189 policy_loss=-0.0189 entropy=1.9444
reinforce train:   1%|          | 12/2000 [00:28<1:22:47,  2.50s/it][step=13] episode=13.0000 return=-115.9756 length=21.0000 global_step=446.0000 loss=-0.0089 policy_loss=-0.0089 entropy=1.9439
reinforce train:   1%|          | 13/2000 [00:29<1:11:37,  2.16s/it][step=14] episode=14.0000 return=-87.8732 length=27.0000 global_step=473.0000 loss=-0.0060 policy_loss=-0.0060 entropy=1.9434
reinforce train:   1%|          | 14/2000 [00:31<1:07:55,  2.05s/it][step=15] episode=15.0000 return=-75.5002 length=13.0000 global_step=486.0000 loss=-0.0002 policy_loss=-0.0002 entropy=1.9428
reinforce train:   1%|          | 15/2000 [00:32<56:24,  1.71s/it]  [step=16] episode=16.0000 return=-52.5385 length=20.0000 global_step=506.0000 loss=-0.0004 policy_loss=-0.0004 entropy=1.9420
reinforce train:   1%|          | 16/2000 [00:33<52:58,  1.60s/it][step=17] episode=17.0000 return=-77.7904 length=19.0000 global_step=525.0000 loss=0.0230 policy_loss=0.0230 entropy=1.9414
reinforce train:   1%|          | 17/2000 [00:35<50:07,  1.52s/it][step=18] episode=18.0000 return=-90.9924 length=22.0000 global_step=547.0000 loss=-0.0166 policy_loss=-0.0166 entropy=1.9410
reinforce train:   1%|          | 18/2000 [00:36<49:06,  1.49s/it][step=19] episode=19.0000 return=-115.9964 length=20.0000 global_step=567.0000 loss=0.0121 policy_loss=0.0121 entropy=1.9404
reinforce train:   1%|          | 19/2000 [00:37<47:31,  1.44s/it][step=20] episode=20.0000 return=-89.8178 length=12.0000 global_step=579.0000 loss=-0.0191 policy_loss=-0.0191 entropy=1.9399
reinforce train:   1%|          | 20/2000 [00:38<41:51,  1.27s/it][step=21] episode=21.0000 return=-77.9529 length=28.0000 global_step=607.0000 loss=0.0380 policy_loss=0.0380 entropy=1.9395
reinforce train:   1%|          | 21/2000 [00:40<48:22,  1.47s/it][step=22] episode=22.0000 return=-74.0927 length=13.0000 global_step=620.0000 loss=0.0054 policy_loss=0.0054 entropy=1.9393
reinforce train:   1%|          | 22/2000 [00:41<42:31,  1.29s/it][step=23] episode=23.0000 return=-54.5712 length=20.0000 global_step=640.0000 loss=-0.0287 policy_loss=-0.0287 entropy=1.9394
reinforce train:   1%|          | 23/2000 [00:42<42:38,  1.29s/it][step=24] episode=24.0000 return=-87.9785 length=28.0000 global_step=668.0000 loss=-0.0333 policy_loss=-0.0333 entropy=1.9394
reinforce train:   1%|          | 24/2000 [00:44<48:13,  1.46s/it][step=25] episode=25.0000 return=-94.7566 length=21.0000 global_step=689.0000 loss=0.0346 policy_loss=0.0346 entropy=1.9383
reinforce train:   1%|▏         | 25/2000 [00:46<47:55,  1.46s/it][step=26] episode=26.0000 return=-17.0976 length=29.0000 global_step=718.0000 loss=0.0180 policy_loss=0.0180 entropy=1.9381
reinforce train:   1%|▏         | 26/2000 [00:48<53:14,  1.62s/it][step=27] episode=27.0000 return=-107.5004 length=20.0000 global_step=738.0000 loss=-0.0258 policy_loss=-0.0258 entropy=1.9382
reinforce train:   1%|▏         | 27/2000 [00:49<50:57,  1.55s/it][step=28] episode=28.0000 return=-43.3221 length=42.0000 global_step=780.0000 loss=0.0144 policy_loss=0.0144 entropy=1.9382
reinforce train:   1%|▏         | 28/2000 [00:52<1:02:46,  1.91s/it][step=29] episode=29.0000 return=-49.1122 length=45.0000 global_step=825.0000 loss=0.0021 policy_loss=0.0021 entropy=1.9377
reinforce train:   1%|▏         | 29/2000 [00:55<1:14:26,  2.27s/it][step=30] episode=30.0000 return=-83.6125 length=26.0000 global_step=851.0000 loss=-0.0203 policy_loss=-0.0203 entropy=1.9377
reinforce train:   2%|▏         | 30/2000 [00:57<1:08:45,  2.09s/it][step=31] episode=31.0000 return=-108.0900 length=38.0000 global_step=889.0000 loss=-0.0295 policy_loss=-0.0295 entropy=1.9373
reinforce train:   2%|▏         | 31/2000 [00:59<1:12:52,  2.22s/it][step=32] episode=32.0000 return=187.8105 length=157.0000 global_step=1046.0000 loss=0.0014 policy_loss=0.0014 entropy=1.9369
reinforce train:   2%|▏         | 32/2000 [01:09<2:33:17,  4.67s/it][step=33] episode=33.0000 return=-61.2581 length=13.0000 global_step=1059.0000 loss=0.0071 policy_loss=0.0071 entropy=1.9363
reinforce train:   2%|▏         | 33/2000 [01:10<1:56:03,  3.54s/it][step=34] episode=34.0000 return=-115.6652 length=21.0000 global_step=1080.0000 loss=0.0109 policy_loss=0.0109 entropy=1.9358
reinforce train:   2%|▏         | 34/2000 [01:12<1:34:59,  2.90s/it][step=35] episode=35.0000 return=-18.4119 length=35.0000 global_step=1115.0000 loss=0.0200 policy_loss=0.0200 entropy=1.9356
reinforce train:   2%|▏         | 35/2000 [01:14<1:29:17,  2.73s/it][step=36] episode=36.0000 return=-81.4522 length=20.0000 global_step=1135.0000 loss=-0.0394 policy_loss=-0.0394 entropy=1.9356
reinforce train:   2%|▏         | 36/2000 [01:15<1:15:32,  2.31s/it][step=37] episode=37.0000 return=-53.1940 length=28.0000 global_step=1163.0000 loss=-0.0452 policy_loss=-0.0452 entropy=1.9350
reinforce train:   2%|▏         | 37/2000 [01:17<1:11:39,  2.19s/it][step=38] episode=38.0000 return=-106.2940 length=20.0000 global_step=1183.0000 loss=-0.0630 policy_loss=-0.0630 entropy=1.9342
reinforce train:   2%|▏         | 38/2000 [01:19<1:04:02,  1.96s/it][step=39] episode=39.0000 return=-111.2649 length=13.0000 global_step=1196.0000 loss=-0.0259 policy_loss=-0.0259 entropy=1.9325
reinforce train:   2%|▏         | 39/2000 [01:20<53:29,  1.64s/it]  [step=40] episode=40.0000 return=-77.0989 length=30.0000 global_step=1226.0000 loss=0.0113 policy_loss=0.0113 entropy=1.9307
reinforce train:   2%|▏         | 40/2000 [01:22<57:13,  1.75s/it][step=41] episode=41.0000 return=-78.8107 length=27.0000 global_step=1253.0000 loss=-0.0068 policy_loss=-0.0068 entropy=1.9294
reinforce train:   2%|▏         | 41/2000 [01:23<57:05,  1.75s/it][step=42] episode=42.0000 return=-74.1773 length=12.0000 global_step=1265.0000 loss=0.0592 policy_loss=0.0592 entropy=1.9264
reinforce train:   2%|▏         | 42/2000 [01:24<48:04,  1.47s/it][step=43] episode=43.0000 return=-91.5848 length=29.0000 global_step=1294.0000 loss=-0.1000 policy_loss=-0.1000 entropy=1.9257
reinforce train:   2%|▏         | 43/2000 [01:26<51:51,  1.59s/it][step=44] episode=44.0000 return=-113.7245 length=26.0000 global_step=1320.0000 loss=0.0272 policy_loss=0.0272 entropy=1.9236
reinforce train:   2%|▏         | 44/2000 [01:28<53:43,  1.65s/it][step=45] episode=45.0000 return=-97.9914 length=21.0000 global_step=1341.0000 loss=-0.0296 policy_loss=-0.0296 entropy=1.9210
reinforce train:   2%|▏         | 45/2000 [01:29<51:40,  1.59s/it][step=46] episode=46.0000 return=6.2465 length=21.0000 global_step=1362.0000 loss=-0.0199 policy_loss=-0.0199 entropy=1.9186
reinforce train:   2%|▏         | 46/2000 [01:31<50:29,  1.55s/it][step=47] episode=47.0000 return=-37.5492 length=20.0000 global_step=1382.0000 loss=-0.0805 policy_loss=-0.0805 entropy=1.9164
reinforce train:   2%|▏         | 47/2000 [01:32<49:02,  1.51s/it][step=48] episode=48.0000 return=-55.9867 length=29.0000 global_step=1411.0000 loss=0.0121 policy_loss=0.0121 entropy=1.9103
reinforce train:   2%|▏         | 48/2000 [01:34<53:48,  1.65s/it][step=49] episode=49.0000 return=-55.4647 length=21.0000 global_step=1432.0000 loss=-0.0423 policy_loss=-0.0423 entropy=1.9066
reinforce train:   2%|▏         | 49/2000 [01:36<51:12,  1.57s/it][step=50] episode=50.0000 return=-96.6883 length=18.0000 global_step=1450.0000 loss=-0.0654 policy_loss=-0.0654 entropy=1.9000
reinforce train:   2%|▎         | 50/2000 [01:37<47:19,  1.46s/it][step=51] episode=51.0000 return=186.0702 length=59.0000 global_step=1509.0000 loss=0.0679 policy_loss=0.0679 entropy=1.8900
reinforce train:   3%|▎         | 51/2000 [01:41<1:11:58,  2.22s/it][step=52] episode=52.0000 return=-65.3009 length=21.0000 global_step=1530.0000 loss=0.0382 policy_loss=0.0382 entropy=1.8856
reinforce train:   3%|▎         | 52/2000 [01:42<1:03:52,  1.97s/it][step=53] episode=53.0000 return=5.0272 length=33.0000 global_step=1563.0000 loss=-0.0533 policy_loss=-0.0533 entropy=1.8841
reinforce train:   3%|▎         | 53/2000 [01:44<1:06:09,  2.04s/it][step=54] episode=54.0000 return=-13.5753 length=56.0000 global_step=1619.0000 loss=0.0083 policy_loss=0.0083 entropy=1.8812
reinforce train:   3%|▎         | 54/2000 [01:48<1:22:11,  2.53s/it][step=55] episode=55.0000 return=13.0433 length=28.0000 global_step=1647.0000 loss=0.0610 policy_loss=0.0610 entropy=1.8722
reinforce train:   3%|▎         | 55/2000 [01:50<1:15:48,  2.34s/it][step=56] episode=56.0000 return=-77.6221 length=13.0000 global_step=1660.0000 loss=-0.0997 policy_loss=-0.0997 entropy=1.8678
reinforce train:   3%|▎         | 56/2000 [01:51<1:01:29,  1.90s/it][step=57] episode=57.0000 return=-115.9777 length=11.0000 global_step=1671.0000 loss=0.1262 policy_loss=0.1262 entropy=1.8608
reinforce train:   3%|▎         | 57/2000 [01:52<51:28,  1.59s/it]  [step=58] episode=58.0000 return=-71.6342 length=22.0000 global_step=1693.0000 loss=-0.1735 policy_loss=-0.1735 entropy=1.8635
reinforce train:   3%|▎         | 58/2000 [01:53<49:46,  1.54s/it][step=59] episode=59.0000 return=-66.2990 length=20.0000 global_step=1713.0000 loss=-0.0472 policy_loss=-0.0472 entropy=1.8522
reinforce train:   3%|▎         | 59/2000 [01:54<48:01,  1.48s/it][step=60] episode=60.0000 return=-115.9063 length=13.0000 global_step=1726.0000 loss=-0.1943 policy_loss=-0.1943 entropy=1.8472
reinforce train:   3%|▎         | 60/2000 [01:55<42:33,  1.32s/it][step=61] episode=61.0000 return=-44.6764 length=19.0000 global_step=1745.0000 loss=0.2652 policy_loss=0.2652 entropy=1.8280
reinforce train:   3%|▎         | 61/2000 [01:57<42:06,  1.30s/it][step=62] episode=62.0000 return=19.2032 length=28.0000 global_step=1773.0000 loss=0.0582 policy_loss=0.0582 entropy=1.8249
reinforce train:   3%|▎         | 62/2000 [01:59<48:10,  1.49s/it][step=63] episode=63.0000 return=-1.4079 length=26.0000 global_step=1799.0000 loss=-0.0994 policy_loss=-0.0994 entropy=1.8228
reinforce train:   3%|▎         | 63/2000 [02:00<50:16,  1.56s/it][step=64] episode=64.0000 return=-80.8708 length=21.0000 global_step=1820.0000 loss=-0.1833 policy_loss=-0.1833 entropy=1.8134
reinforce train:   3%|▎         | 64/2000 [02:02<49:04,  1.52s/it][step=65] episode=65.0000 return=-4.7517 length=20.0000 global_step=1840.0000 loss=-0.1054 policy_loss=-0.1054 entropy=1.8051
reinforce train:   3%|▎         | 65/2000 [02:03<47:37,  1.48s/it][step=66] episode=66.0000 return=70.4984 length=21.0000 global_step=1861.0000 loss=-0.0472 policy_loss=-0.0472 entropy=1.7916
reinforce train:   3%|▎         | 66/2000 [02:05<47:20,  1.47s/it][step=67] episode=67.0000 return=74.2565 length=20.0000 global_step=1881.0000 loss=0.0252 policy_loss=0.0252 entropy=1.7691
reinforce train:   3%|▎         | 67/2000 [02:06<46:39,  1.45s/it][step=68] episode=68.0000 return=-60.9724 length=22.0000 global_step=1903.0000 loss=-0.3227 policy_loss=-0.3227 entropy=1.7476
reinforce train:   3%|▎         | 68/2000 [02:07<46:40,  1.45s/it][step=69] episode=69.0000 return=77.9700 length=27.0000 global_step=1930.0000 loss=-0.0736 policy_loss=-0.0736 entropy=1.7113
reinforce train:   3%|▎         | 69/2000 [02:09<49:58,  1.55s/it][step=70] episode=70.0000 return=-12.1073 length=21.0000 global_step=1951.0000 loss=0.2648 policy_loss=0.2648 entropy=1.6535
reinforce train:   4%|▎         | 70/2000 [02:11<48:47,  1.52s/it][step=71] episode=71.0000 return=14.6453 length=21.0000 global_step=1972.0000 loss=0.1987 policy_loss=0.1987 entropy=1.6288
reinforce train:   4%|▎         | 71/2000 [02:12<47:02,  1.46s/it][step=72] episode=72.0000 return=33.4458 length=20.0000 global_step=1992.0000 loss=-0.2141 policy_loss=-0.2141 entropy=1.6355
reinforce train:   4%|▎         | 72/2000 [02:13<45:59,  1.43s/it][step=73] episode=73.0000 return=-70.7608 length=10.0000 global_step=2002.0000 loss=0.2266 policy_loss=0.2266 entropy=1.6096
reinforce train:   4%|▎         | 73/2000 [02:14<39:06,  1.22s/it][step=74] episode=74.0000 return=-21.3285 length=12.0000 global_step=2014.0000 loss=-0.0147 policy_loss=-0.0147 entropy=1.6132
reinforce train:   4%|▎         | 74/2000 [02:15<35:15,  1.10s/it][step=75] episode=75.0000 return=4.5825 length=13.0000 global_step=2027.0000 loss=-0.2057 policy_loss=-0.2057 entropy=1.6134
reinforce train:   4%|▍         | 75/2000 [02:16<32:48,  1.02s/it][step=76] episode=76.0000 return=-39.4124 length=12.0000 global_step=2039.0000 loss=-0.3160 policy_loss=-0.3160 entropy=1.5966
reinforce train:   4%|▍         | 76/2000 [02:17<31:01,  1.03it/s][step=77] episode=77.0000 return=23.9442 length=20.0000 global_step=2059.0000 loss=0.3248 policy_loss=0.3248 entropy=1.5412
reinforce train:   4%|▍         | 77/2000 [02:18<34:55,  1.09s/it][step=78] episode=78.0000 return=-7.9855 length=20.0000 global_step=2079.0000 loss=0.1532 policy_loss=0.1532 entropy=1.5113
reinforce train:   4%|▍         | 78/2000 [02:19<37:49,  1.18s/it][step=79] episode=79.0000 return=-11.5945 length=19.0000 global_step=2098.0000 loss=-0.4642 policy_loss=-0.4642 entropy=1.5273
reinforce train:   4%|▍         | 79/2000 [02:21<38:55,  1.22s/it][step=80] episode=80.0000 return=198.3586 length=20.0000 global_step=2118.0000 loss=-0.2245 policy_loss=-0.2245 entropy=1.4954
reinforce train:   4%|▍         | 80/2000 [02:22<40:06,  1.25s/it][step=81] episode=81.0000 return=111.4572 length=22.0000 global_step=2140.0000 loss=-0.1478 policy_loss=-0.1478 entropy=1.4392
reinforce train:   4%|▍         | 81/2000 [02:23<41:48,  1.31s/it][step=82] episode=82.0000 return=9.2777 length=13.0000 global_step=2153.0000 loss=-0.1418 policy_loss=-0.1418 entropy=1.3839
reinforce train:   4%|▍         | 82/2000 [02:24<37:52,  1.19s/it][step=83] episode=83.0000 return=-24.4620 length=11.0000 global_step=2164.0000 loss=-0.1475 policy_loss=-0.1475 entropy=1.3078
reinforce train:   4%|▍         | 83/2000 [02:25<33:38,  1.05s/it][step=84] episode=84.0000 return=-11.0182 length=12.0000 global_step=2176.0000 loss=0.0722 policy_loss=0.0722 entropy=1.2291
reinforce train:   4%|▍         | 84/2000 [02:26<31:12,  1.02it/s][step=85] episode=85.0000 return=63.3440 length=19.0000 global_step=2195.0000 loss=0.0733 policy_loss=0.0733 entropy=1.1569
reinforce train:   4%|▍         | 85/2000 [02:27<33:09,  1.04s/it][step=86] episode=86.0000 return=1.6400 length=12.0000 global_step=2207.0000 loss=-0.6941 policy_loss=-0.6941 entropy=1.1011
reinforce train:   4%|▍         | 86/2000 [02:28<30:57,  1.03it/s][step=87] episode=87.0000 return=109.6756 length=19.0000 global_step=2226.0000 loss=0.2567 policy_loss=0.2567 entropy=0.9802
reinforce train:   4%|▍         | 87/2000 [02:29<34:24,  1.08s/it][step=88] episode=88.0000 return=341.0561 length=28.0000 global_step=2254.0000 loss=-0.3977 policy_loss=-0.3977 entropy=0.8781
reinforce train:   4%|▍         | 88/2000 [02:31<42:11,  1.32s/it][step=89] episode=89.0000 return=30.9129 length=12.0000 global_step=2266.0000 loss=-0.6970 policy_loss=-0.6970 entropy=0.7981
reinforce train:   4%|▍         | 89/2000 [02:32<37:24,  1.17s/it][step=90] episode=90.0000 return=49.8806 length=11.0000 global_step=2277.0000 loss=-0.0034 policy_loss=-0.0034 entropy=0.6521
reinforce train:   4%|▍         | 90/2000 [02:33<33:29,  1.05s/it][step=91] episode=91.0000 return=281.8717 length=19.0000 global_step=2296.0000 loss=0.0022 policy_loss=0.0022 entropy=0.5312
reinforce train:   5%|▍         | 91/2000 [02:34<35:25,  1.11s/it][step=92] episode=92.0000 return=125.7115 length=13.0000 global_step=2309.0000 loss=-0.4713 policy_loss=-0.4713 entropy=0.4353
reinforce train:   5%|▍         | 92/2000 [02:35<32:53,  1.03s/it][step=93] episode=93.0000 return=303.3931 length=16.0000 global_step=2325.0000 loss=-0.2722 policy_loss=-0.2722 entropy=0.3185
reinforce train:   5%|▍         | 93/2000 [02:36<33:19,  1.05s/it][step=94] episode=94.0000 return=306.7749 length=20.0000 global_step=2345.0000 loss=0.0016 policy_loss=0.0016 entropy=0.2367
reinforce train:   5%|▍         | 94/2000 [02:37<36:29,  1.15s/it][step=95] episode=95.0000 return=51.9135 length=12.0000 global_step=2357.0000 loss=-0.0011 policy_loss=-0.0011 entropy=0.1741
reinforce train:   5%|▍         | 95/2000 [02:38<33:07,  1.04s/it][step=96] episode=96.0000 return=432.4191 length=21.0000 global_step=2378.0000 loss=0.0004 policy_loss=0.0004 entropy=0.1209
reinforce train:   5%|▍         | 96/2000 [02:39<37:06,  1.17s/it][step=97] episode=97.0000 return=82.0714 length=13.0000 global_step=2391.0000 loss=-0.2497 policy_loss=-0.2497 entropy=0.0906
reinforce train:   5%|▍         | 97/2000 [02:40<35:08,  1.11s/it][step=98] episode=98.0000 return=395.2187 length=20.0000 global_step=2411.0000 loss=0.0005 policy_loss=0.0005 entropy=0.0593
reinforce train:   5%|▍         | 98/2000 [02:42<37:16,  1.18s/it][step=99] episode=99.0000 return=260.8439 length=18.0000 global_step=2429.0000 loss=0.0002 policy_loss=0.0002 entropy=0.0418
reinforce train:   5%|▍         | 99/2000 [02:43<37:29,  1.18s/it][step=100] episode=100.0000 return=73.8875 length=13.0000 global_step=2442.0000 loss=-0.0001 policy_loss=-0.0001 entropy=0.0302
reinforce train:   5%|▌         | 100/2000 [02:44<35:52,  1.13s/it][step=101] episode=101.0000 return=85.9194 length=13.0000 global_step=2455.0000 loss=-0.0001 policy_loss=-0.0001 entropy=0.0217
reinforce train:   5%|▌         | 101/2000 [02:45<33:21,  1.05s/it][step=102] episode=102.0000 return=90.4679 length=12.0000 global_step=2467.0000 loss=-0.0001 policy_loss=-0.0001 entropy=0.0157
reinforce train:   5%|▌         | 102/2000 [02:46<31:04,  1.02it/s][step=103] episode=103.0000 return=137.9765 length=13.0000 global_step=2480.0000 loss=-0.0001 policy_loss=-0.0001 entropy=0.0117
reinforce train:   5%|▌         | 103/2000 [02:46<29:33,  1.07it/s][step=104] episode=104.0000 return=66.1191 length=11.0000 global_step=2491.0000 loss=-0.0001 policy_loss=-0.0001 entropy=0.0085
reinforce train:   5%|▌         | 104/2000 [02:47<27:50,  1.14it/s][step=105] episode=105.0000 return=38.7118 length=12.0000 global_step=2503.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0065
reinforce train:   5%|▌         | 105/2000 [02:48<27:12,  1.16it/s][step=106] episode=106.0000 return=105.9305 length=13.0000 global_step=2516.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0052
reinforce train:   5%|▌         | 106/2000 [02:49<28:16,  1.12it/s][step=107] episode=107.0000 return=66.1207 length=12.0000 global_step=2528.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0040
reinforce train:   5%|▌         | 107/2000 [02:50<27:03,  1.17it/s][step=108] episode=108.0000 return=222.2564 length=19.0000 global_step=2547.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0033
reinforce train:   5%|▌         | 108/2000 [02:51<31:14,  1.01it/s][step=109] episode=109.0000 return=42.8892 length=11.0000 global_step=2558.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0026
reinforce train:   5%|▌         | 109/2000 [02:52<29:36,  1.06it/s][step=110] episode=110.0000 return=344.1689 length=22.0000 global_step=2580.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0022
reinforce train:   6%|▌         | 110/2000 [02:53<35:17,  1.12s/it][step=111] episode=111.0000 return=388.8722 length=21.0000 global_step=2601.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0018
reinforce train:   6%|▌         | 111/2000 [02:55<38:10,  1.21s/it][step=112] episode=112.0000 return=379.4549 length=20.0000 global_step=2621.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0015
reinforce train:   6%|▌         | 112/2000 [02:56<38:48,  1.23s/it][step=113] episode=113.0000 return=73.6219 length=12.0000 global_step=2633.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0014
reinforce train:   6%|▌         | 113/2000 [02:57<34:41,  1.10s/it][step=114] episode=114.0000 return=129.9761 length=13.0000 global_step=2646.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0012
reinforce train:   6%|▌         | 114/2000 [02:58<32:48,  1.04s/it][step=115] episode=115.0000 return=8.9884 length=11.0000 global_step=2657.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0011
reinforce train:   6%|▌         | 115/2000 [02:59<29:42,  1.06it/s][step=116] episode=116.0000 return=42.9095 length=11.0000 global_step=2668.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0009
reinforce train:   6%|▌         | 116/2000 [02:59<28:20,  1.11it/s][step=117] episode=117.0000 return=801.2507 length=33.0000 global_step=2701.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0008
reinforce train:   6%|▌         | 117/2000 [03:02<40:24,  1.29s/it][step=118] episode=118.0000 return=423.1014 length=22.0000 global_step=2723.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0007
reinforce train:   6%|▌         | 118/2000 [03:03<41:52,  1.33s/it][step=119] episode=119.0000 return=403.6705 length=20.0000 global_step=2743.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0007
reinforce train:   6%|▌         | 119/2000 [03:04<42:07,  1.34s/it][step=120] episode=120.0000 return=19.0764 length=11.0000 global_step=2754.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0007
reinforce train:   6%|▌         | 120/2000 [03:05<36:20,  1.16s/it][step=121] episode=121.0000 return=755.0450 length=31.0000 global_step=2785.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0006
reinforce train:   6%|▌         | 121/2000 [03:07<44:11,  1.41s/it][step=122] episode=122.0000 return=106.0954 length=12.0000 global_step=2797.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0006
reinforce train:   6%|▌         | 122/2000 [03:08<38:38,  1.23s/it][step=123] episode=123.0000 return=348.1096 length=20.0000 global_step=2817.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0005
reinforce train:   6%|▌         | 123/2000 [03:09<39:47,  1.27s/it][step=124] episode=124.0000 return=316.7784 length=17.0000 global_step=2834.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0005
reinforce train:   6%|▌         | 124/2000 [03:10<38:48,  1.24s/it][step=125] episode=125.0000 return=418.4818 length=21.0000 global_step=2855.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0005
reinforce train:   6%|▋         | 125/2000 [03:12<39:57,  1.28s/it][step=126] episode=126.0000 return=374.3627 length=19.0000 global_step=2874.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0004
