wandb: Currently logged in as: lee_changmin (lee_changmin-sangmyung-uni) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 5ndp29sv
wandb: Tracking run with wandb version 0.23.0
wandb: Run data is saved locally in /home/cia/disk1/bci_intern/AAAI2026/RLDoom/logs/wandb/wandb/run-20251205_222118-5ndp29sv
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run dddqn_seed0
wandb: ⭐️ View project at https://wandb.ai/lee_changmin-sangmyung-uni/RLDoom
wandb: 🚀 View run at https://wandb.ai/lee_changmin-sangmyung-uni/RLDoom/runs/5ndp29sv
pci id for fd 8: 1a03:2000, driver (null)
MESA-LOADER: failed to open ast: /usr/lib/dri/ast_dri.so: cannot open shared object file: No such file or directory (search paths /usr/lib/x86_64-linux-gnu/dri:\$${ORIGIN}/dri:/usr/lib/dri, suffix _dri)
pci id for fd 9: 1a03:2000, driver (null)
kmsro: driver missing
dddqn train:   0%|          | 0/2000 [00:00<?, ?it/s][step=1] episode=1.0000 return=-115.9957 length=28.0000 global_step=28.0000
dddqn train:   2%|▏         | 41/2000 [01:18<1:52:33,  3.45s/it][step=42] episode=42.0000 return=-108.1391 length=12.0000 global_step=1364.0000
dddqn train:   2%|▏         | 42/2000 [01:19<1:25:19,  2.61s/it][step=43] episode=43.0000 return=66.4102 length=64.0000 global_step=1428.0000
dddqn train:   2%|▏         | 43/2000 [01:23<1:35:58,  2.94s/it][step=44] episode=44.0000 return=-38.0434 length=28.0000 global_step=1456.0000
dddqn train:   2%|▏         | 44/2000 [01:24<1:23:30,  2.56s/it][step=45] episode=45.0000 return=-85.3138 length=28.0000 global_step=1484.0000
dddqn train:   2%|▏         | 45/2000 [01:26<1:14:32,  2.29s/it][step=46] episode=46.0000 return=-103.8276 length=13.0000 global_step=1497.0000
dddqn train:   2%|▏         | 46/2000 [01:27<59:13,  1.82s/it]  [step=47] episode=47.0000 return=-90.5048 length=11.0000 global_step=1508.0000
dddqn train:   2%|▏         | 47/2000 [01:27<47:33,  1.46s/it][step=48] episode=48.0000 return=-94.2060 length=37.0000 global_step=1545.0000
dddqn train:   2%|▏         | 48/2000 [01:29<53:51,  1.66s/it][step=49] episode=49.0000 return=-111.9924 length=13.0000 global_step=1558.0000
dddqn train:   2%|▏         | 49/2000 [01:30<45:20,  1.39s/it][step=50] episode=50.0000 return=-115.9943 length=21.0000 global_step=1579.0000
dddqn train:   2%|▎         | 50/2000 [01:32<44:13,  1.36s/it][step=51] episode=51.0000 return=-107.4531 length=20.0000 global_step=1599.0000
dddqn train:   3%|▎         | 51/2000 [01:33<43:12,  1.33s/it][step=52] episode=52.0000 return=-93.9624 length=44.0000 global_step=1643.0000
dddqn train:   3%|▎         | 52/2000 [01:35<55:39,  1.71s/it][step=53] episode=53.0000 return=-115.0853 length=26.0000 global_step=1669.0000
dddqn train:   3%|▎         | 53/2000 [01:37<53:55,  1.66s/it][step=54] episode=54.0000 return=-77.3025 length=21.0000 global_step=1690.0000
dddqn train:   3%|▎         | 54/2000 [01:38<49:04,  1.51s/it][step=55] episode=55.0000 return=-114.1102 length=28.0000 global_step=1718.0000
dddqn train:   3%|▎         | 55/2000 [01:40<50:54,  1.57s/it][step=56] episode=56.0000 return=-109.3481 length=26.0000 global_step=1744.0000
dddqn train:   3%|▎         | 56/2000 [01:41<49:54,  1.54s/it][step=57] episode=57.0000 return=-96.6808 length=57.0000 global_step=1801.0000
dddqn train:   3%|▎         | 57/2000 [01:44<1:05:45,  2.03s/it][step=58] episode=58.0000 return=-114.3116 length=20.0000 global_step=1821.0000
dddqn train:   3%|▎         | 58/2000 [01:46<57:24,  1.77s/it]  [step=59] episode=59.0000 return=-85.4085 length=56.0000 global_step=1877.0000
dddqn train:   3%|▎         | 59/2000 [01:49<1:09:43,  2.16s/it][step=60] episode=60.0000 return=-109.0079 length=13.0000 global_step=1890.0000
dddqn train:   3%|▎         | 60/2000 [01:49<56:24,  1.74s/it]  [step=61] episode=61.0000 return=-111.4492 length=13.0000 global_step=1903.0000
dddqn train:   3%|▎         | 61/2000 [01:50<46:27,  1.44s/it][step=62] episode=62.0000 return=-115.9756 length=19.0000 global_step=1922.0000
dddqn train:   3%|▎         | 62/2000 [01:51<42:49,  1.33s/it][step=63] episode=63.0000 return=-63.4973 length=22.0000 global_step=1944.0000
dddqn train:   3%|▎         | 63/2000 [01:53<42:42,  1.32s/it][step=64] episode=64.0000 return=-115.7116 length=13.0000 global_step=1957.0000
dddqn train:   3%|▎         | 64/2000 [01:53<37:35,  1.17s/it][step=65] episode=65.0000 return=-94.5740 length=21.0000 global_step=1978.0000
dddqn train:   3%|▎         | 65/2000 [01:55<38:50,  1.20s/it][step=66] episode=66.0000 return=-115.9757 length=29.0000 global_step=2007.0000
dddqn train:   3%|▎         | 66/2000 [01:56<43:24,  1.35s/it][step=67] episode=67.0000 return=-19.0050 length=40.0000 global_step=2047.0000
dddqn train:   3%|▎         | 67/2000 [01:59<53:05,  1.65s/it][step=68] episode=68.0000 return=-80.2062 length=18.0000 global_step=2065.0000
dddqn train:   3%|▎         | 68/2000 [02:00<47:30,  1.48s/it][step=69] episode=69.0000 return=-65.7079 length=18.0000 global_step=2083.0000
dddqn train:   3%|▎         | 69/2000 [02:01<43:06,  1.34s/it][step=70] episode=70.0000 return=-114.8389 length=22.0000 global_step=2105.0000
dddqn train:   4%|▎         | 70/2000 [02:02<42:44,  1.33s/it][step=71] episode=71.0000 return=-103.9488 length=14.0000 global_step=2119.0000
dddqn train:   4%|▎         | 71/2000 [02:03<37:46,  1.17s/it][step=72] episode=72.0000 return=-74.4360 length=48.0000 global_step=2167.0000
dddqn train:   4%|▎         | 72/2000 [02:06<52:52,  1.65s/it][step=73] episode=73.0000 return=-101.3862 length=12.0000 global_step=2179.0000
dddqn train:   4%|▎         | 73/2000 [02:06<44:14,  1.38s/it][step=74] episode=74.0000 return=-115.8826 length=26.0000 global_step=2205.0000
dddqn train:   4%|▎         | 74/2000 [02:08<45:46,  1.43s/it][step=75] episode=75.0000 return=-63.6535 length=28.0000 global_step=2233.0000
dddqn train:   4%|▍         | 75/2000 [02:10<47:09,  1.47s/it][step=76] episode=76.0000 return=-115.9785 length=26.0000 global_step=2259.0000
dddqn train:   4%|▍         | 76/2000 [02:11<48:16,  1.51s/it][step=77] episode=77.0000 return=-108.8098 length=29.0000 global_step=2288.0000
dddqn train:   4%|▍         | 77/2000 [02:13<50:27,  1.57s/it][step=78] episode=78.0000 return=-115.9972 length=19.0000 global_step=2307.0000
dddqn train:   4%|▍         | 78/2000 [02:14<46:25,  1.45s/it][step=79] episode=79.0000 return=-75.6906 length=20.0000 global_step=2327.0000
dddqn train:   4%|▍         | 79/2000 [02:15<44:29,  1.39s/it][step=80] episode=80.0000 return=-97.0609 length=12.0000 global_step=2339.0000
dddqn train:   4%|▍         | 80/2000 [02:16<38:03,  1.19s/it][step=81] episode=81.0000 return=-93.7656 length=28.0000 global_step=2367.0000
dddqn train:   4%|▍         | 81/2000 [02:18<41:35,  1.30s/it][step=82] episode=82.0000 return=-56.0544 length=29.0000 global_step=2396.0000
dddqn train:   4%|▍         | 82/2000 [02:19<45:55,  1.44s/it][step=83] episode=83.0000 return=-115.9957 length=21.0000 global_step=2417.0000
dddqn train:   4%|▍         | 83/2000 [02:21<44:03,  1.38s/it][step=84] episode=84.0000 return=-62.9635 length=28.0000 global_step=2445.0000
dddqn train:   4%|▍         | 84/2000 [02:22<46:23,  1.45s/it][step=85] episode=85.0000 return=-81.0753 length=21.0000 global_step=2466.0000
dddqn train:   4%|▍         | 85/2000 [02:23<44:16,  1.39s/it][step=86] episode=86.0000 return=-115.9778 length=30.0000 global_step=2496.0000
dddqn train:   4%|▍         | 86/2000 [02:25<47:45,  1.50s/it][step=87] episode=87.0000 return=-113.6966 length=13.0000 global_step=2509.0000
dddqn train:   4%|▍         | 87/2000 [02:26<40:58,  1.29s/it][step=88] episode=88.0000 return=-51.7206 length=42.0000 global_step=2551.0000
dddqn train:   4%|▍         | 88/2000 [02:28<52:03,  1.63s/it][step=89] episode=89.0000 return=-105.1659 length=11.0000 global_step=2562.0000
dddqn train:   4%|▍         | 89/2000 [02:29<42:28,  1.33s/it][step=90] episode=90.0000 return=-106.1737 length=11.0000 global_step=2573.0000
dddqn train:   4%|▍         | 90/2000 [02:30<35:49,  1.13s/it][step=91] episode=91.0000 return=-115.9476 length=12.0000 global_step=2585.0000
dddqn train:   5%|▍         | 91/2000 [02:30<32:29,  1.02s/it][step=92] episode=92.0000 return=-115.5783 length=86.0000 global_step=2671.0000
dddqn train:   5%|▍         | 92/2000 [02:35<1:09:22,  2.18s/it][step=93] episode=93.0000 return=-115.9893 length=29.0000 global_step=2700.0000
dddqn train:   5%|▍         | 93/2000 [02:37<1:05:05,  2.05s/it][step=94] episode=94.0000 return=-99.9983 length=33.0000 global_step=2733.0000
dddqn train:   5%|▍         | 94/2000 [02:39<1:03:35,  2.00s/it][step=95] episode=95.0000 return=-115.9765 length=12.0000 global_step=2745.0000
dddqn train:   5%|▍         | 95/2000 [02:40<51:47,  1.63s/it]  [step=96] episode=96.0000 return=-53.5222 length=19.0000 global_step=2764.0000
dddqn train:   5%|▍         | 96/2000 [02:41<47:39,  1.50s/it][step=97] episode=97.0000 return=-113.8578 length=30.0000 global_step=2794.0000
dddqn train:   5%|▍         | 97/2000 [02:43<50:05,  1.58s/it][step=98] episode=98.0000 return=-65.9715 length=18.0000 global_step=2812.0000
dddqn train:   5%|▍         | 98/2000 [02:44<45:03,  1.42s/it][step=99] episode=99.0000 return=-71.2014 length=18.0000 global_step=2830.0000
dddqn train:   5%|▍         | 99/2000 [02:45<41:55,  1.32s/it][step=100] episode=100.0000 return=-82.3509 length=10.0000 global_step=2840.0000
dddqn train:   5%|▌         | 100/2000 [02:46<36:26,  1.15s/it][step=101] episode=101.0000 return=-79.3892 length=19.0000 global_step=2859.0000
dddqn train:   5%|▌         | 101/2000 [02:47<36:06,  1.14s/it][step=102] episode=102.0000 return=-74.4063 length=22.0000 global_step=2881.0000
dddqn train:   5%|▌         | 102/2000 [02:48<37:04,  1.17s/it][step=103] episode=103.0000 return=-115.9950 length=21.0000 global_step=2902.0000
dddqn train:   5%|▌         | 103/2000 [02:49<37:45,  1.19s/it][step=104] episode=104.0000 return=-110.1324 length=37.0000 global_step=2939.0000
dddqn train:   5%|▌         | 104/2000 [02:51<46:18,  1.47s/it][step=105] episode=105.0000 return=-115.9971 length=27.0000 global_step=2966.0000
dddqn train:   5%|▌         | 105/2000 [02:53<47:20,  1.50s/it][step=106] episode=106.0000 return=-115.8976 length=38.0000 global_step=3004.0000
dddqn train:   5%|▌         | 106/2000 [02:55<54:27,  1.73s/it][step=107] episode=107.0000 return=-89.0546 length=48.0000 global_step=3052.0000
dddqn train:   5%|▌         | 107/2000 [02:58<1:04:11,  2.03s/it][step=108] episode=108.0000 return=-115.9552 length=28.0000 global_step=3080.0000
dddqn train:   5%|▌         | 108/2000 [02:59<1:00:16,  1.91s/it][step=109] episode=109.0000 return=-115.9756 length=20.0000 global_step=3100.0000
dddqn train:   5%|▌         | 109/2000 [03:01<53:33,  1.70s/it]  [step=110] episode=110.0000 return=-41.5176 length=38.0000 global_step=3138.0000
dddqn train:   6%|▌         | 110/2000 [03:03<58:06,  1.84s/it][step=111] episode=111.0000 return=-92.5638 length=12.0000 global_step=3150.0000
dddqn train:   6%|▌         | 111/2000 [03:04<47:48,  1.52s/it][step=112] episode=112.0000 return=-51.9335 length=11.0000 global_step=3161.0000
dddqn train:   6%|▌         | 112/2000 [03:04<39:52,  1.27s/it][step=113] episode=113.0000 return=-115.9971 length=19.0000 global_step=3180.0000
dddqn train:   6%|▌         | 113/2000 [03:05<38:08,  1.21s/it][step=114] episode=114.0000 return=-93.5828 length=20.0000 global_step=3200.0000
dddqn train:   6%|▌         | 114/2000 [03:07<37:18,  1.19s/it][step=115] episode=115.0000 return=-103.3464 length=14.0000 global_step=3214.0000
dddqn train:   6%|▌         | 115/2000 [03:07<33:52,  1.08s/it][step=116] episode=116.0000 return=-96.3725 length=37.0000 global_step=3251.0000
dddqn train:   6%|▌         | 116/2000 [03:10<43:55,  1.40s/it][step=117] episode=117.0000 return=-12.6027 length=71.0000 global_step=3322.0000
dddqn train:   6%|▌         | 117/2000 [03:14<1:08:42,  2.19s/it][step=118] episode=118.0000 return=-31.2748 length=157.0000 global_step=3479.0000
dddqn train:   6%|▌         | 118/2000 [03:22<2:12:09,  4.21s/it][step=119] episode=119.0000 return=-100.9875 length=13.0000 global_step=3492.0000
dddqn train:   6%|▌         | 119/2000 [03:23<1:39:39,  3.18s/it][step=120] episode=120.0000 return=-19.0184 length=27.0000 global_step=3519.0000
dddqn train:   6%|▌         | 120/2000 [03:25<1:24:53,  2.71s/it][step=121] episode=121.0000 return=-115.9972 length=19.0000 global_step=3538.0000
dddqn train:   6%|▌         | 121/2000 [03:26<1:10:08,  2.24s/it][step=122] episode=122.0000 return=-115.6506 length=30.0000 global_step=3568.0000
dddqn train:   6%|▌         | 122/2000 [03:28<1:06:33,  2.13s/it][step=123] episode=123.0000 return=-114.2911 length=27.0000 global_step=3595.0000
dddqn train:   6%|▌         | 123/2000 [03:29<1:01:50,  1.98s/it][step=124] episode=124.0000 return=-99.5285 length=26.0000 global_step=3621.0000
dddqn train:   6%|▌         | 124/2000 [03:31<57:32,  1.84s/it]  [step=125] episode=125.0000 return=-106.6282 length=19.0000 global_step=3640.0000
dddqn train:   6%|▋         | 125/2000 [03:32<50:14,  1.61s/it][step=126] episode=126.0000 return=-47.0770 length=21.0000 global_step=3661.0000
dddqn train:   6%|▋         | 126/2000 [03:33<47:12,  1.51s/it][step=127] episode=127.0000 return=-113.7788 length=20.0000 global_step=3681.0000
dddqn train:   6%|▋         | 127/2000 [03:35<44:36,  1.43s/it][step=128] episode=128.0000 return=-115.9923 length=12.0000 global_step=3693.0000
dddqn train:   6%|▋         | 128/2000 [03:35<38:23,  1.23s/it][step=129] episode=129.0000 return=-82.2810 length=12.0000 global_step=3705.0000
dddqn train:   6%|▋         | 129/2000 [03:36<33:39,  1.08s/it][step=130] episode=130.0000 return=-33.1731 length=50.0000 global_step=3755.0000
dddqn train:   6%|▋         | 130/2000 [03:39<49:33,  1.59s/it][step=131] episode=131.0000 return=-115.9756 length=12.0000 global_step=3767.0000
dddqn train:   7%|▋         | 131/2000 [03:40<41:28,  1.33s/it][step=132] episode=132.0000 return=-39.5976 length=20.0000 global_step=3787.0000
dddqn train:   7%|▋         | 132/2000 [03:41<40:11,  1.29s/it][step=133] episode=133.0000 return=-110.9522 length=13.0000 global_step=3800.0000
dddqn train:   7%|▋         | 133/2000 [03:42<34:59,  1.12s/it][step=134] episode=134.0000 return=-111.6480 length=21.0000 global_step=3821.0000
dddqn train:   7%|▋         | 134/2000 [03:43<35:20,  1.14s/it][step=135] episode=135.0000 return=-28.2006 length=21.0000 global_step=3842.0000
dddqn train:   7%|▋         | 135/2000 [03:44<36:23,  1.17s/it][step=136] episode=136.0000 return=-44.7632 length=41.0000 global_step=3883.0000
dddqn train:   7%|▋         | 136/2000 [03:46<47:20,  1.52s/it][step=137] episode=137.0000 return=-79.2759 length=37.0000 global_step=3920.0000
dddqn train:   7%|▋         | 137/2000 [03:48<53:03,  1.71s/it][step=138] episode=138.0000 return=-115.8880 length=11.0000 global_step=3931.0000
dddqn train:   7%|▋         | 138/2000 [03:49<43:34,  1.40s/it][step=139] episode=139.0000 return=-115.7508 length=29.0000 global_step=3960.0000
dddqn train:   7%|▋         | 139/2000 [03:51<45:47,  1.48s/it][step=140] episode=140.0000 return=4.2155 length=56.0000 global_step=4016.0000
dddqn train:   7%|▋         | 140/2000 [03:54<1:02:59,  2.03s/it][step=141] episode=141.0000 return=-115.9214 length=26.0000 global_step=4042.0000
dddqn train:   7%|▋         | 141/2000 [03:56<58:39,  1.89s/it]  [step=142] episode=142.0000 return=-115.9852 length=12.0000 global_step=4054.0000
dddqn train:   7%|▋         | 142/2000 [03:56<47:40,  1.54s/it][step=143] episode=143.0000 return=-101.0460 length=20.0000 global_step=4074.0000
dddqn train:   7%|▋         | 143/2000 [03:58<44:26,  1.44s/it][step=144] episode=144.0000 return=-53.1082 length=42.0000 global_step=4116.0000
dddqn train:   7%|▋         | 144/2000 [04:00<53:28,  1.73s/it][step=145] episode=145.0000 return=-111.0023 length=11.0000 global_step=4127.0000
dddqn train:   7%|▋         | 145/2000 [04:01<43:39,  1.41s/it][step=146] episode=146.0000 return=-109.6037 length=19.0000 global_step=4146.0000
dddqn train:   7%|▋         | 146/2000 [04:02<41:34,  1.35s/it][step=147] episode=147.0000 return=-92.3924 length=34.0000 global_step=4180.0000
dddqn train:   7%|▋         | 147/2000 [04:04<47:29,  1.54s/it][step=148] episode=148.0000 return=-98.2293 length=13.0000 global_step=4193.0000
dddqn train:   7%|▋         | 148/2000 [04:05<40:04,  1.30s/it][step=149] episode=149.0000 return=-114.4808 length=20.0000 global_step=4213.0000
dddqn train:   7%|▋         | 149/2000 [04:06<38:44,  1.26s/it][step=150] episode=150.0000 return=-99.5420 length=22.0000 global_step=4235.0000
dddqn train:   8%|▊         | 150/2000 [04:07<38:28,  1.25s/it][step=151] episode=151.0000 return=175.6683 length=213.0000 global_step=4448.0000
dddqn train:   8%|▊         | 151/2000 [04:19<2:18:02,  4.48s/it][step=152] episode=152.0000 return=-73.5519 length=30.0000 global_step=4478.0000
dddqn train:   8%|▊         | 152/2000 [04:21<1:52:29,  3.65s/it][step=153] episode=153.0000 return=-100.0324 length=29.0000 global_step=4507.0000
dddqn train:   8%|▊         | 153/2000 [04:22<1:34:38,  3.07s/it][step=154] episode=154.0000 return=-57.8078 length=29.0000 global_step=4536.0000
dddqn train:   8%|▊         | 154/2000 [04:24<1:21:03,  2.63s/it][step=155] episode=155.0000 return=-86.2662 length=29.0000 global_step=4565.0000
dddqn train:   8%|▊         | 155/2000 [04:26<1:12:11,  2.35s/it][step=156] episode=156.0000 return=-115.9848 length=22.0000 global_step=4587.0000
dddqn train:   8%|▊         | 156/2000 [04:27<1:02:24,  2.03s/it][step=157] episode=157.0000 return=-112.7384 length=12.0000 global_step=4599.0000
dddqn train:   8%|▊         | 157/2000 [04:28<49:51,  1.62s/it]  [step=158] episode=158.0000 return=-112.1716 length=19.0000 global_step=4618.0000
dddqn train:   8%|▊         | 158/2000 [04:29<44:36,  1.45s/it][step=159] episode=159.0000 return=-111.7382 length=21.0000 global_step=4639.0000
dddqn train:   8%|▊         | 159/2000 [04:30<42:41,  1.39s/it][step=160] episode=160.0000 return=-2.3682 length=525.0000 global_step=5164.0000 loss=254.0762 value_loss=254.0762
dddqn train:   8%|▊         | 160/2000 [05:02<5:21:51, 10.50s/it][step=161] episode=161.0000 return=-65.9792 length=28.0000 global_step=5192.0000 loss=177.2832 value_loss=177.2832
dddqn train:   8%|▊         | 161/2000 [05:04<4:02:36,  7.92s/it][step=162] episode=162.0000 return=-93.7255 length=20.0000 global_step=5212.0000 loss=244.3773 value_loss=244.3773
dddqn train:   8%|▊         | 162/2000 [05:05<3:02:44,  5.97s/it][step=163] episode=163.0000 return=198.4657 length=249.0000 global_step=5461.0000 loss=234.7003 value_loss=234.7003
dddqn train:   8%|▊         | 163/2000 [05:22<4:46:43,  9.37s/it][step=164] episode=164.0000 return=-80.6983 length=21.0000 global_step=5482.0000 loss=258.7014 value_loss=258.7014
dddqn train:   8%|▊         | 164/2000 [05:24<3:34:12,  7.00s/it][step=165] episode=165.0000 return=-115.9082 length=12.0000 global_step=5494.0000 loss=577.5209 value_loss=577.5209
dddqn train:   8%|▊         | 165/2000 [05:25<2:37:22,  5.15s/it][step=166] episode=166.0000 return=-83.0515 length=20.0000 global_step=5514.0000 loss=111.5508 value_loss=111.5508
dddqn train:   8%|▊         | 166/2000 [05:26<2:02:40,  4.01s/it][step=167] episode=167.0000 return=-47.6594 length=20.0000 global_step=5534.0000 loss=324.9887 value_loss=324.9887
dddqn train:   8%|▊         | 167/2000 [05:27<1:38:01,  3.21s/it][step=168] episode=168.0000 return=-115.7653 length=12.0000 global_step=5546.0000 loss=256.0279 value_loss=256.0279
dddqn train:   8%|▊         | 168/2000 [05:28<1:15:59,  2.49s/it][step=169] episode=169.0000 return=-56.6303 length=29.0000 global_step=5575.0000 loss=260.7554 value_loss=260.7554
dddqn train:   8%|▊         | 169/2000 [05:30<1:11:02,  2.33s/it][step=170] episode=170.0000 return=-67.6411 length=19.0000 global_step=5594.0000 loss=307.2098 value_loss=307.2098
dddqn train:   8%|▊         | 170/2000 [05:31<1:01:25,  2.01s/it][step=171] episode=171.0000 return=-102.2949 length=18.0000 global_step=5612.0000 loss=308.3769 value_loss=308.3769
dddqn train:   9%|▊         | 171/2000 [05:33<54:32,  1.79s/it]  [step=172] episode=172.0000 return=-74.5128 length=13.0000 global_step=5625.0000 loss=400.9724 value_loss=400.9724
