wandb: Currently logged in as: lee_changmin (lee_changmin-sangmyung-uni) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run hrpvmkcp
wandb: Tracking run with wandb version 0.23.0
[step=874] episode=874.0000 return=125.7899 length=13.0000 global_step=14952.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=875] episode=875.0000 return=50.8655 length=11.0000 global_step=14963.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=876] episode=876.0000 return=334.0746 length=19.0000 global_step=14982.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=877] episode=877.0000 return=852.1223 length=33.0000 global_step=15015.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=878] episode=878.0000 return=80.8015 length=11.0000 global_step=15026.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=879] episode=879.0000 return=349.8740 length=18.0000 global_step=15044.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=880] episode=880.0000 return=96.9650 length=12.0000 global_step=15056.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=881] episode=881.0000 return=119.4778 length=13.0000 global_step=15069.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=882] episode=882.0000 return=106.6738 length=13.0000 global_step=15082.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=883] episode=883.0000 return=136.0490 length=13.0000 global_step=15095.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=884] episode=884.0000 return=49.3403 length=12.0000 global_step=15107.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=885] episode=885.0000 return=80.6311 length=11.0000 global_step=15118.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=886] episode=886.0000 return=421.9061 length=20.0000 global_step=15138.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=887] episode=887.0000 return=406.4380 length=21.0000 global_step=15159.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=888] episode=888.0000 return=119.0304 length=13.0000 global_step=15172.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=889] episode=889.0000 return=106.2914 length=13.0000 global_step=15185.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=890] episode=890.0000 return=65.9193 length=12.0000 global_step=15197.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=891] episode=891.0000 return=129.2845 length=13.0000 global_step=15210.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
reinforce_tuned train:  30%|██▉       | 892/3000 [18:03<32:14,  1.09it/s]reinforce_tuned train:  30%|██▉       | 893/3000 [18:04<41:12,  1.17s/it]reinforce_tuned train:  30%|██▉       | 894/3000 [18:06<43:14,  1.23s/it]reinforce_tuned train:  30%|██▉       | 895/3000 [18:07<39:25,  1.12s/it]reinforce_tuned train:  30%|██▉       | 896/3000 [18:08<37:43,  1.08s/it]reinforce_tuned train:  30%|██▉       | 897/3000 [18:08<35:33,  1.01s/it]reinforce_tuned train:  30%|██▉       | 898/3000 [18:09<33:56,  1.03it/s]reinforce_tuned train:  30%|██▉       | 899/3000 [18:10<33:07,  1.06it/s]reinforce_tuned train:  30%|███       | 900/3000 [18:11<32:42,  1.07it/s]reinforce_tuned train:  30%|███       | 901/3000 [18:13<40:45,  1.17s/it]reinforce_tuned train:  30%|███       | 902/3000 [18:14<45:07,  1.29s/it]reinforce_tuned train:  30%|███       | 903/3000 [18:15<41:08,  1.18s/it]reinforce_tuned train:  30%|███       | 904/3000 [18:16<37:33,  1.08s/it]reinforce_tuned train:  30%|███       | 905/3000 [18:18<43:59,  1.26s/it]reinforce_tuned train:  30%|███       | 906/3000 [18:19<40:38,  1.16s/it]reinforce_tuned train:  30%|███       | 907/3000 [18:20<43:51,  1.26s/it]reinforce_tuned train:  30%|███       | 908/3000 [18:21<40:42,  1.17s/it]reinforce_tuned train:  30%|███       | 909/3000 [18:22<42:17,  1.21s/it]reinforce_tuned train:  30%|███       | 910/3000 [18:24<41:55,  1.20s/it]reinforce_tuned train:  30%|███       | 911/3000 [18:25<44:25,  1.28s/it]reinforce_tuned train:  30%|███       | 912/3000 [18:26<45:03,  1.29s/it]reinforce_tuned train:  30%|███       | 913/3000 [18:27<41:03,  1.18s/it]reinforce_tuned train:  30%|███       | 914/3000 [18:28<38:25,  1.11s/it]reinforce_tuned train:  30%|███       | 915/3000 [18:30<39:57,  1.15s/it]reinforce_tuned train:  31%|███       | 916/3000 [18:31<43:51,  1.26s/it]reinforce_tuned train:  31%|███       | 917/3000 [18:32<39:56,  1.15s/it]reinforce_tuned train:  31%|███       | 918/3000 [18:33<36:16,  1.05s/it]reinforce_tuned train:  31%|███       | 919/3000 [18:34<37:48,  1.09s/it]reinforce_tuned train:  31%|███       | 920/3000 [18:35<36:27,  1.05s/it]reinforce_tuned train:  31%|███       | 921/3000 [18:36<40:35,  1.17s/it]reinforce_tuned train:  31%|███       | 922/3000 [18:37<36:56,  1.07s/it]reinforce_tuned train:  31%|███       | 923/3000 [18:38<35:05,  1.01s/it]reinforce_tuned train:  31%|███       | 924/3000 [18:39<33:58,  1.02it/s]reinforce_tuned train:  31%|███       | 925/3000 [18:40<38:17,  1.11s/it]reinforce_tuned train:  31%|███       | 926/3000 [18:41<35:51,  1.04s/it]reinforce_tuned train:  31%|███       | 927/3000 [18:42<33:38,  1.03it/s]reinforce_tuned train:  31%|███       | 928/3000 [18:43<32:15,  1.07it/s]reinforce_tuned train:  31%|███       | 929/3000 [18:45<39:01,  1.13s/it]reinforce_tuned train:  31%|███       | 930/3000 [18:45<36:09,  1.05s/it]reinforce_tuned train:  31%|███       | 931/3000 [18:47<37:18,  1.08s/it]reinforce_tuned train:  31%|███       | 932/3000 [18:48<40:54,  1.19s/it]reinforce_tuned train:  31%|███       | 933/3000 [18:49<38:32,  1.12s/it]reinforce_tuned train:  31%|███       | 934/3000 [18:50<36:12,  1.05s/it]reinforce_tuned train:  31%|███       | 935/3000 [18:51<33:56,  1.01it/s]reinforce_tuned train:  31%|███       | 936/3000 [18:52<33:08,  1.04it/s]reinforce_tuned train:  31%|███       | 937/3000 [18:53<38:11,  1.11s/it]reinforce_tuned train:  31%|███▏      | 938/3000 [18:54<36:28,  1.06s/it]reinforce_tuned train:  31%|███▏      | 939/3000 [18:55<40:00,  1.16s/it]reinforce_tuned train:  31%|███▏      | 940/3000 [18:57<43:07,  1.26s/it]reinforce_tuned train:  31%|███▏      | 941/3000 [18:58<44:19,  1.29s/it]reinforce_tuned train:  31%|███▏      | 942/3000 [18:59<39:40,  1.16s/it]reinforce_tuned train:  31%|███▏      | 943/3000 [19:01<42:39,  1.24s/it]reinforce_tuned train:  31%|███▏      | 944/3000 [19:01<39:44,  1.16s/it]reinforce_tuned train:  32%|███▏      | 945/3000 [19:03<46:16,  1.35s/it]reinforce_tuned train:  32%|███▏      | 946/3000 [19:04<42:00,  1.23s/it]reinforce_tuned train:  32%|███▏      | 947/3000 [19:06<45:15,  1.32s/it]reinforce_tuned train:  32%|███▏      | 948/3000 [19:07<41:23,  1.21s/it]reinforce_tuned train:  32%|███▏      | 949/3000 [19:08<38:21,  1.12s/it]reinforce_tuned train:  32%|███▏      | 950/3000 [19:09<40:39,  1.19s/it]reinforce_tuned train:  32%|███▏      | 951/3000 [19:10<36:54,  1.08s/it]reinforce_tuned train:  32%|███▏      | 952/3000 [19:11<35:01,  1.03s/it]reinforce_tuned train:  32%|███▏      | 953/3000 [19:12<33:53,  1.01it/s]reinforce_tuned train:  32%|███▏      | 954/3000 [19:12<32:33,  1.05it/s][step=892] episode=892.0000 return=26.5421 length=11.0000 global_step=15221.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=893] episode=893.0000 return=382.2736 length=24.0000 global_step=15245.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=894] episode=894.0000 return=411.7351 length=19.0000 global_step=15264.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=895] episode=895.0000 return=135.4560 length=12.0000 global_step=15276.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=896] episode=896.0000 return=110.6678 length=13.0000 global_step=15289.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=897] episode=897.0000 return=82.2619 length=13.0000 global_step=15302.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=898] episode=898.0000 return=90.1372 length=12.0000 global_step=15314.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=899] episode=899.0000 return=82.9814 length=12.0000 global_step=15326.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=900] episode=900.0000 return=108.6609 length=12.0000 global_step=15338.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=901] episode=901.0000 return=508.2936 length=24.0000 global_step=15362.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=902] episode=902.0000 return=346.8264 length=21.0000 global_step=15383.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=903] episode=903.0000 return=60.6581 length=12.0000 global_step=15395.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=904] episode=904.0000 return=86.2192 length=12.0000 global_step=15407.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=905] episode=905.0000 return=562.5980 length=24.0000 global_step=15431.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=906] episode=906.0000 return=146.7935 length=13.0000 global_step=15444.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=907] episode=907.0000 return=418.2879 length=21.0000 global_step=15465.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=908] episode=908.0000 return=120.2981 length=13.0000 global_step=15478.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=909] episode=909.0000 return=389.1177 length=18.0000 global_step=15496.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=910] episode=910.0000 return=231.6063 length=17.0000 global_step=15513.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=911] episode=911.0000 return=429.4686 length=20.0000 global_step=15533.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=912] episode=912.0000 return=332.3828 length=19.0000 global_step=15552.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=913] episode=913.0000 return=103.3769 length=13.0000 global_step=15565.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=914] episode=914.0000 return=110.8831 length=13.0000 global_step=15578.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=915] episode=915.0000 return=255.9072 length=17.0000 global_step=15595.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=916] episode=916.0000 return=362.3411 length=21.0000 global_step=15616.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=917] episode=917.0000 return=84.7979 length=12.0000 global_step=15628.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=918] episode=918.0000 return=64.9890 length=11.0000 global_step=15639.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=919] episode=919.0000 return=336.0840 length=17.0000 global_step=15656.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=920] episode=920.0000 return=109.1084 length=13.0000 global_step=15669.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=921] episode=921.0000 return=424.4694 length=21.0000 global_step=15690.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=922] episode=922.0000 return=86.0976 length=11.0000 global_step=15701.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=923] episode=923.0000 return=58.3632 length=12.0000 global_step=15713.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=924] episode=924.0000 return=57.3753 length=12.0000 global_step=15725.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=925] episode=925.0000 return=445.3994 length=20.0000 global_step=15745.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=926] episode=926.0000 return=52.4056 length=12.0000 global_step=15757.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=927] episode=927.0000 return=99.5635 length=12.0000 global_step=15769.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=928] episode=928.0000 return=76.0453 length=12.0000 global_step=15781.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=929] episode=929.0000 return=472.3349 length=23.0000 global_step=15804.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=930] episode=930.0000 return=122.1672 length=12.0000 global_step=15816.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=931] episode=931.0000 return=239.2406 length=17.0000 global_step=15833.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=932] episode=932.0000 return=415.9842 length=20.0000 global_step=15853.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=933] episode=933.0000 return=96.6388 length=13.0000 global_step=15866.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=934] episode=934.0000 return=61.0579 length=12.0000 global_step=15878.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=935] episode=935.0000 return=89.4625 length=12.0000 global_step=15890.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=936] episode=936.0000 return=109.2090 length=13.0000 global_step=15903.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=937] episode=937.0000 return=372.8834 length=21.0000 global_step=15924.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=938] episode=938.0000 return=94.0154 length=13.0000 global_step=15937.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=939] episode=939.0000 return=333.8658 length=20.0000 global_step=15957.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=940] episode=940.0000 return=420.2178 length=20.0000 global_step=15977.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=941] episode=941.0000 return=335.6822 length=19.0000 global_step=15996.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=942] episode=942.0000 return=81.1557 length=11.0000 global_step=16007.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=943] episode=943.0000 return=447.1831 length=20.0000 global_step=16027.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=944] episode=944.0000 return=112.1407 length=13.0000 global_step=16040.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=945] episode=945.0000 return=593.7857 length=26.0000 global_step=16066.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=946] episode=946.0000 return=78.7379 length=13.0000 global_step=16079.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=947] episode=947.0000 return=453.9577 length=21.0000 global_step=16100.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=948] episode=948.0000 return=89.6665 length=13.0000 global_step=16113.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=949] episode=949.0000 return=111.6626 length=12.0000 global_step=16125.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=950] episode=950.0000 return=297.9883 length=19.0000 global_step=16144.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=951] episode=951.0000 return=102.7305 length=11.0000 global_step=16155.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=952] episode=952.0000 return=72.3318 length=13.0000 global_step=16168.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=953] episode=953.0000 return=138.5308 length=13.0000 global_step=16181.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=954] episode=954.0000 return=83.2709 length=12.0000 global_step=16193.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
reinforce_tuned train:  32%|███▏      | 955/3000 [19:14<41:01,  1.20s/it]reinforce_tuned train:  32%|███▏      | 956/3000 [19:15<38:27,  1.13s/it]reinforce_tuned train:  32%|███▏      | 957/3000 [19:17<41:26,  1.22s/it]reinforce_tuned train:  32%|███▏      | 958/3000 [19:18<39:00,  1.15s/it]reinforce_tuned train:  32%|███▏      | 959/3000 [19:19<42:13,  1.24s/it]reinforce_tuned train:  32%|███▏      | 960/3000 [19:20<38:41,  1.14s/it]reinforce_tuned train:  32%|███▏      | 961/3000 [19:21<35:55,  1.06s/it]reinforce_tuned train:  32%|███▏      | 962/3000 [19:22<33:18,  1.02it/s]reinforce_tuned train:  32%|███▏      | 963/3000 [19:23<32:44,  1.04it/s]reinforce_tuned train:  32%|███▏      | 964/3000 [19:24<37:32,  1.11s/it]reinforce_tuned train:  32%|███▏      | 965/3000 [19:25<38:11,  1.13s/it]reinforce_tuned train:  32%|███▏      | 966/3000 [19:27<43:37,  1.29s/it]reinforce_tuned train:  32%|███▏      | 967/3000 [19:28<43:45,  1.29s/it]reinforce_tuned train:  32%|███▏      | 968/3000 [19:30<47:23,  1.40s/it]reinforce_tuned train:  32%|███▏      | 969/3000 [19:31<42:25,  1.25s/it]reinforce_tuned train:  32%|███▏      | 970/3000 [19:33<52:30,  1.55s/it]reinforce_tuned train:  32%|███▏      | 971/3000 [19:34<45:49,  1.36s/it]reinforce_tuned train:  32%|███▏      | 972/3000 [19:35<41:47,  1.24s/it]reinforce_tuned train:  32%|███▏      | 973/3000 [19:36<37:56,  1.12s/it]reinforce_tuned train:  32%|███▏      | 974/3000 [19:37<38:28,  1.14s/it]reinforce_tuned train:  32%|███▎      | 975/3000 [19:38<36:34,  1.08s/it]reinforce_tuned train:  33%|███▎      | 976/3000 [19:39<37:30,  1.11s/it]reinforce_tuned train:  33%|███▎      | 977/3000 [19:40<40:50,  1.21s/it]reinforce_tuned train:  33%|███▎      | 978/3000 [19:42<46:41,  1.39s/it]reinforce_tuned train:  33%|███▎      | 979/3000 [19:43<42:25,  1.26s/it]reinforce_tuned train:  33%|███▎      | 980/3000 [19:45<43:49,  1.30s/it]reinforce_tuned train:  33%|███▎      | 981/3000 [19:46<44:43,  1.33s/it]reinforce_tuned train:  33%|███▎      | 982/3000 [19:48<51:56,  1.54s/it]reinforce_tuned train:  33%|███▎      | 983/3000 [19:49<45:17,  1.35s/it]reinforce_tuned train:  33%|███▎      | 984/3000 [19:50<45:58,  1.37s/it]reinforce_tuned train:  33%|███▎      | 985/3000 [19:51<41:23,  1.23s/it]reinforce_tuned train:  33%|███▎      | 986/3000 [19:52<37:48,  1.13s/it]reinforce_tuned train:  33%|███▎      | 987/3000 [19:53<35:31,  1.06s/it]reinforce_tuned train:  33%|███▎      | 988/3000 [19:54<39:19,  1.17s/it]reinforce_tuned train:  33%|███▎      | 989/3000 [19:56<43:36,  1.30s/it]reinforce_tuned train:  33%|███▎      | 990/3000 [19:58<46:32,  1.39s/it]reinforce_tuned train:  33%|███▎      | 991/3000 [19:59<46:12,  1.38s/it]reinforce_tuned train:  33%|███▎      | 992/3000 [20:00<41:48,  1.25s/it]reinforce_tuned train:  33%|███▎      | 993/3000 [20:01<37:48,  1.13s/it]reinforce_tuned train:  33%|███▎      | 994/3000 [20:02<34:59,  1.05s/it]reinforce_tuned train:  33%|███▎      | 995/3000 [20:03<34:06,  1.02s/it]reinforce_tuned train:  33%|███▎      | 996/3000 [20:04<39:08,  1.17s/it]reinforce_tuned train:  33%|███▎      | 997/3000 [20:06<41:40,  1.25s/it]reinforce_tuned train:  33%|███▎      | 998/3000 [20:06<37:32,  1.12s/it]reinforce_tuned train:  33%|███▎      | 999/3000 [20:08<40:20,  1.21s/it]reinforce_tuned train:  33%|███▎      | 1000/3000 [20:09<43:26,  1.30s/it]reinforce_tuned train:  33%|███▎      | 1001/3000 [20:11<43:53,  1.32s/it]reinforce_tuned train:  33%|███▎      | 1002/3000 [20:12<39:58,  1.20s/it]reinforce_tuned train:  33%|███▎      | 1003/3000 [20:12<36:42,  1.10s/it]reinforce_tuned train:  33%|███▎      | 1004/3000 [20:14<41:08,  1.24s/it]reinforce_tuned train:  34%|███▎      | 1005/3000 [20:16<43:21,  1.30s/it]reinforce_tuned train:  34%|███▎      | 1006/3000 [20:16<38:35,  1.16s/it]reinforce_tuned train:  34%|███▎      | 1007/3000 [20:17<36:28,  1.10s/it]reinforce_tuned train:  34%|███▎      | 1008/3000 [20:18<34:05,  1.03s/it]reinforce_tuned train:  34%|███▎      | 1009/3000 [20:20<37:22,  1.13s/it]reinforce_tuned train:  34%|███▎      | 1010/3000 [20:20<34:54,  1.05s/it]reinforce_tuned train:  34%|███▎      | 1011/3000 [20:21<33:01,  1.00it/s]reinforce_tuned train:  34%|███▎      | 1012/3000 [20:22<32:37,  1.02it/s]reinforce_tuned train:  34%|███▍      | 1013/3000 [20:23<30:56,  1.07it/s]reinforce_tuned train:  34%|███▍      | 1014/3000 [20:24<30:42,  1.08it/s]reinforce_tuned train:  34%|███▍      | 1015/3000 [20:25<30:12,  1.09it/s]reinforce_tuned train:  34%|███▍      | 1016/3000 [20:26<29:55,  1.10it/s]reinforce_tuned train:  34%|███▍      | 1017/3000 [20:27<30:45,  1.07it/s][step=955] episode=955.0000 return=456.8746 length=25.0000 global_step=16218.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=956] episode=956.0000 return=144.7132 length=13.0000 global_step=16231.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=957] episode=957.0000 return=430.3688 length=20.0000 global_step=16251.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=958] episode=958.0000 return=133.9201 length=13.0000 global_step=16264.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=959] episode=959.0000 return=383.8387 length=20.0000 global_step=16284.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=960] episode=960.0000 return=102.7187 length=13.0000 global_step=16297.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=961] episode=961.0000 return=85.1832 length=12.0000 global_step=16309.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=962] episode=962.0000 return=63.6550 length=11.0000 global_step=16320.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=963] episode=963.0000 return=104.2640 length=13.0000 global_step=16333.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=964] episode=964.0000 return=320.0531 length=20.0000 global_step=16353.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=965] episode=965.0000 return=294.7524 length=17.0000 global_step=16370.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=966] episode=966.0000 return=468.7769 length=23.0000 global_step=16393.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=967] episode=967.0000 return=235.1951 length=17.0000 global_step=16410.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=968] episode=968.0000 return=451.8231 length=23.0000 global_step=16433.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=969] episode=969.0000 return=58.2684 length=12.0000 global_step=16445.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=970] episode=970.0000 return=766.2130 length=32.0000 global_step=16477.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=971] episode=971.0000 return=79.3623 length=12.0000 global_step=16489.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=972] episode=972.0000 return=88.9094 length=13.0000 global_step=16502.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=973] episode=973.0000 return=65.9006 length=12.0000 global_step=16514.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=974] episode=974.0000 return=308.3662 length=16.0000 global_step=16530.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=975] episode=975.0000 return=122.4456 length=13.0000 global_step=16543.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=976] episode=976.0000 return=313.8266 length=17.0000 global_step=16560.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=977] episode=977.0000 return=358.3147 length=20.0000 global_step=16580.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=978] episode=978.0000 return=557.3887 length=25.0000 global_step=16605.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=979] episode=979.0000 return=130.8420 length=13.0000 global_step=16618.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=980] episode=980.0000 return=380.3282 length=19.0000 global_step=16637.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=981] episode=981.0000 return=309.7346 length=19.0000 global_step=16656.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=982] episode=982.0000 return=620.1485 length=30.0000 global_step=16686.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=983] episode=983.0000 return=123.0653 length=12.0000 global_step=16698.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=984] episode=984.0000 return=426.7065 length=20.0000 global_step=16718.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=985] episode=985.0000 return=67.4252 length=12.0000 global_step=16730.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=986] episode=986.0000 return=152.0920 length=12.0000 global_step=16742.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=987] episode=987.0000 return=117.4141 length=13.0000 global_step=16755.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=988] episode=988.0000 return=382.5908 length=21.0000 global_step=16776.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=989] episode=989.0000 return=395.5680 length=21.0000 global_step=16797.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=990] episode=990.0000 return=456.0335 length=22.0000 global_step=16819.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=991] episode=991.0000 return=337.1657 length=19.0000 global_step=16838.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=992] episode=992.0000 return=117.4503 length=13.0000 global_step=16851.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=993] episode=993.0000 return=91.4623 length=12.0000 global_step=16863.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=994] episode=994.0000 return=79.7932 length=12.0000 global_step=16875.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=995] episode=995.0000 return=117.7649 length=13.0000 global_step=16888.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=996] episode=996.0000 return=378.0906 length=21.0000 global_step=16909.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=997] episode=997.0000 return=420.7378 length=20.0000 global_step=16929.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=998] episode=998.0000 return=49.4393 length=12.0000 global_step=16941.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=999] episode=999.0000 return=343.3919 length=19.0000 global_step=16960.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=1000] episode=1000.0000 return=410.2421 length=21.0000 global_step=16981.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=1001] episode=1001.0000 return=354.5431 length=19.0000 global_step=17000.0000 loss=0.0000 policy_loss=0.0000 entropy=0.0003
[step=1002] episode=1002.0000 return=73.0119 length=13.0000 global_step=17013.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
[step=1003] episode=1003.0000 return=75.0182 length=12.0000 global_step=17025.0000 loss=-0.0000 policy_loss=-0.0000 entropy=0.0003
