a2c_tuned train:   1%|          | 31/3000 [00:48<1:14:36,  1.51s/it]
[step=1] episode=1.0000 return=-67.0583 length=19.0000 global_step=19.0000 loss=1697.3475 policy_loss=-113.2800 value_loss=3621.2939 entropy=1.9459
[step=44] episode=44.0000 return=-115.9679 length=11.0000 global_step=1060.0000 loss=169.2696 policy_loss=-0.0394 value_loss=338.6184 entropy=0.0157
[step=45] episode=45.0000 return=-115.9651 length=18.0000 global_step=1078.0000 loss=26.0506 policy_loss=-0.0032 value_loss=52.1077 entropy=0.0046
[step=46] episode=46.0000 return=-115.7544 length=11.0000 global_step=1089.0000 loss=12.5629 policy_loss=0.0000 value_loss=25.1257 entropy=0.0010
[step=47] episode=47.0000 return=-115.9945 length=20.0000 global_step=1109.0000 loss=82.0173 policy_loss=0.0003 value_loss=164.0341 entropy=0.0003
[step=48] episode=48.0000 return=-115.9491 length=19.0000 global_step=1128.0000 loss=84.9045 policy_loss=0.0001 value_loss=169.8088 entropy=0.0001
[step=49] episode=49.0000 return=-115.8739 length=20.0000 global_step=1148.0000 loss=51.2150 policy_loss=0.0000 value_loss=102.4300 entropy=0.0000
[step=50] episode=50.0000 return=-115.9968 length=36.0000 global_step=1184.0000 loss=211.6456 policy_loss=0.0000 value_loss=423.2912 entropy=0.0000
[step=51] episode=51.0000 return=-115.9928 length=12.0000 global_step=1196.0000 loss=13.3135 policy_loss=-0.0000 value_loss=26.6271 entropy=0.0000
[step=52] episode=52.0000 return=-115.9957 length=21.0000 global_step=1217.0000 loss=12.3324 policy_loss=0.0000 value_loss=24.6648 entropy=0.0000
[step=53] episode=53.0000 return=-115.9502 length=42.0000 global_step=1259.0000 loss=32.5843 policy_loss=0.0000 value_loss=65.1686 entropy=0.0000
[step=54] episode=54.0000 return=-115.9837 length=37.0000 global_step=1296.0000 loss=25.3200 policy_loss=-0.0000 value_loss=50.6401 entropy=0.0001
[step=55] episode=55.0000 return=-115.9948 length=19.0000 global_step=1315.0000 loss=112.9252 policy_loss=-0.0001 value_loss=225.8505 entropy=0.0001
[step=56] episode=56.0000 return=-115.9950 length=45.0000 global_step=1360.0000 loss=35.6723 policy_loss=-0.0000 value_loss=71.3445 entropy=0.0001
[step=57] episode=57.0000 return=-115.9998 length=71.0000 global_step=1431.0000 loss=93.6818 policy_loss=0.0000 value_loss=187.3635 entropy=0.0000
[step=58] episode=58.0000 return=-115.9951 length=21.0000 global_step=1452.0000 loss=84.1035 policy_loss=-0.0000 value_loss=168.2070 entropy=0.0000
[step=59] episode=59.0000 return=-115.9923 length=12.0000 global_step=1464.0000 loss=145.0557 policy_loss=-0.0000 value_loss=290.1114 entropy=0.0000
[step=60] episode=60.0000 return=-115.9865 length=46.0000 global_step=1510.0000 loss=28.7698 policy_loss=-0.0000 value_loss=57.5395 entropy=0.0000
[step=61] episode=61.0000 return=-115.9959 length=30.0000 global_step=1540.0000 loss=20.5363 policy_loss=-0.0000 value_loss=41.0727 entropy=0.0000
[step=62] episode=62.0000 return=-115.9925 length=28.0000 global_step=1568.0000 loss=20.5979 policy_loss=-0.0000 value_loss=41.1957 entropy=0.0000
[step=63] episode=63.0000 return=-115.9989 length=28.0000 global_step=1596.0000 loss=24.2321 policy_loss=-0.0000 value_loss=48.4642 entropy=0.0000
[step=64] episode=64.0000 return=-115.8484 length=19.0000 global_step=1615.0000 loss=18.1046 policy_loss=-0.0000 value_loss=36.2092 entropy=0.0000
[step=65] episode=65.0000 return=-115.9995 length=34.0000 global_step=1649.0000 loss=23.6809 policy_loss=-0.0000 value_loss=47.3618 entropy=0.0000
[step=66] episode=66.0000 return=-115.8870 length=19.0000 global_step=1668.0000 loss=19.9052 policy_loss=-0.0000 value_loss=39.8104 entropy=0.0000
[step=67] episode=67.0000 return=-115.9096 length=20.0000 global_step=1688.0000 loss=11.8484 policy_loss=-0.0000 value_loss=23.6968 entropy=0.0000
[step=68] episode=68.0000 return=-115.9955 length=30.0000 global_step=1718.0000 loss=35.5016 policy_loss=-0.0000 value_loss=71.0032 entropy=0.0000
[step=69] episode=69.0000 return=-115.9500 length=12.0000 global_step=1730.0000 loss=17.6597 policy_loss=-0.0000 value_loss=35.3194 entropy=0.0000
[step=70] episode=70.0000 return=-115.9988 length=21.0000 global_step=1751.0000 loss=25.6329 policy_loss=-0.0000 value_loss=51.2659 entropy=0.0000
[step=71] episode=71.0000 return=-115.9840 length=30.0000 global_step=1781.0000 loss=68.5617 policy_loss=-0.0000 value_loss=137.1235 entropy=0.0000
[step=72] episode=72.0000 return=-115.9954 length=27.0000 global_step=1808.0000 loss=35.3693 policy_loss=-0.0000 value_loss=70.7385 entropy=0.0000
[step=73] episode=73.0000 return=-115.8798 length=21.0000 global_step=1829.0000 loss=13.5895 policy_loss=-0.0000 value_loss=27.1791 entropy=0.0000
[step=74] episode=74.0000 return=-115.9886 length=28.0000 global_step=1857.0000 loss=9.4276 policy_loss=-0.0000 value_loss=18.8552 entropy=0.0000
[step=75] episode=75.0000 return=-115.9968 length=21.0000 global_step=1878.0000 loss=14.7742 policy_loss=-0.0000 value_loss=29.5484 entropy=0.0000
[step=76] episode=76.0000 return=-115.9770 length=29.0000 global_step=1907.0000 loss=29.3054 policy_loss=-0.0000 value_loss=58.6108 entropy=0.0000
[step=77] episode=77.0000 return=-115.9901 length=29.0000 global_step=1936.0000 loss=8.3090 policy_loss=-0.0000 value_loss=16.6180 entropy=0.0000
[step=78] episode=78.0000 return=-115.9874 length=12.0000 global_step=1948.0000 loss=42.7607 policy_loss=-0.0000 value_loss=85.5215 entropy=0.0000
[step=79] episode=79.0000 return=-115.9978 length=27.0000 global_step=1975.0000 loss=18.4208 policy_loss=-0.0000 value_loss=36.8416 entropy=0.0000
[step=80] episode=80.0000 return=-115.8358 length=13.0000 global_step=1988.0000 loss=45.6909 policy_loss=-0.0000 value_loss=91.3819 entropy=0.0000
[step=81] episode=81.0000 return=-115.9696 length=20.0000 global_step=2008.0000 loss=23.4618 policy_loss=-0.0000 value_loss=46.9236 entropy=0.0000
[step=82] episode=82.0000 return=-115.9842 length=19.0000 global_step=2027.0000 loss=9.7016 policy_loss=-0.0000 value_loss=19.4033 entropy=0.0000
[step=83] episode=83.0000 return=-115.9713 length=21.0000 global_step=2048.0000 loss=12.7340 policy_loss=-0.0000 value_loss=25.4679 entropy=0.0000
[step=84] episode=84.0000 return=-115.9948 length=20.0000 global_step=2068.0000 loss=9.4514 policy_loss=-0.0000 value_loss=18.9029 entropy=0.0000
[step=85] episode=85.0000 return=-115.9280 length=28.0000 global_step=2096.0000 loss=10.3487 policy_loss=-0.0000 value_loss=20.6975 entropy=0.0000
[step=86] episode=86.0000 return=-115.8201 length=21.0000 global_step=2117.0000 loss=33.9837 policy_loss=-0.0000 value_loss=67.9674 entropy=0.0000
[step=87] episode=87.0000 return=-115.9948 length=28.0000 global_step=2145.0000 loss=11.8709 policy_loss=-0.0000 value_loss=23.7419 entropy=0.0000
[step=88] episode=88.0000 return=-115.9626 length=26.0000 global_step=2171.0000 loss=10.9345 policy_loss=-0.0000 value_loss=21.8691 entropy=0.0000
[step=89] episode=89.0000 return=-115.9989 length=21.0000 global_step=2192.0000 loss=10.1124 policy_loss=-0.0000 value_loss=20.2247 entropy=0.0000
[step=90] episode=90.0000 return=-115.9429 length=25.0000 global_step=2217.0000 loss=4.0874 policy_loss=-0.0000 value_loss=8.1749 entropy=0.0000
[step=91] episode=91.0000 return=-115.9968 length=19.0000 global_step=2236.0000 loss=8.1177 policy_loss=-0.0000 value_loss=16.2354 entropy=0.0000
[step=92] episode=92.0000 return=-115.9820 length=28.0000 global_step=2264.0000 loss=12.9459 policy_loss=-0.0000 value_loss=25.8919 entropy=0.0000
[step=93] episode=93.0000 return=-115.9928 length=21.0000 global_step=2285.0000 loss=11.6041 policy_loss=-0.0000 value_loss=23.2082 entropy=0.0000
[step=94] episode=94.0000 return=-115.9820 length=26.0000 global_step=2311.0000 loss=4.7781 policy_loss=-0.0000 value_loss=9.5561 entropy=0.0000
[step=95] episode=95.0000 return=-116.0000 length=53.0000 global_step=2364.0000 loss=62.2735 policy_loss=-0.0000 value_loss=124.5469 entropy=0.0000
[step=96] episode=96.0000 return=-115.7625 length=13.0000 global_step=2377.0000 loss=143.4522 policy_loss=-0.0000 value_loss=286.9044 entropy=0.0000
[step=97] episode=97.0000 return=-115.8369 length=11.0000 global_step=2388.0000 loss=193.4573 policy_loss=-0.0000 value_loss=386.9145 entropy=0.0000
[step=98] episode=98.0000 return=-115.9968 length=21.0000 global_step=2409.0000 loss=107.0083 policy_loss=-0.0000 value_loss=214.0166 entropy=0.0000
[step=99] episode=99.0000 return=-115.9997 length=51.0000 global_step=2460.0000 loss=26.0427 policy_loss=-0.0000 value_loss=52.0855 entropy=0.0000
[step=100] episode=100.0000 return=-115.9892 length=22.0000 global_step=2482.0000 loss=57.6246 policy_loss=-0.0000 value_loss=115.2493 entropy=0.0000
[step=101] episode=101.0000 return=-115.9998 length=36.0000 global_step=2518.0000 loss=60.3759 policy_loss=-0.0000 value_loss=120.7518 entropy=0.0000
[step=102] episode=102.0000 return=-115.9442 length=21.0000 global_step=2539.0000 loss=3.3610 policy_loss=-0.0000 value_loss=6.7220 entropy=0.0000
[step=103] episode=103.0000 return=-115.9995 length=21.0000 global_step=2560.0000 loss=22.1274 policy_loss=-0.0000 value_loss=44.2548 entropy=0.0000
[step=104] episode=104.0000 return=-115.7995 length=12.0000 global_step=2572.0000 loss=16.2259 policy_loss=-0.0000 value_loss=32.4518 entropy=0.0000
[step=105] episode=105.0000 return=-115.9910 length=21.0000 global_step=2593.0000 loss=18.1670 policy_loss=-0.0000 value_loss=36.3341 entropy=0.0000
[step=106] episode=106.0000 return=-115.9832 length=20.0000 global_step=2613.0000 loss=10.9865 policy_loss=-0.0000 value_loss=21.9731 entropy=0.0000
[step=107] episode=107.0000 return=-115.9391 length=21.0000 global_step=2634.0000 loss=12.9721 policy_loss=-0.0000 value_loss=25.9442 entropy=0.0000
[step=108] episode=108.0000 return=-115.8260 length=11.0000 global_step=2645.0000 loss=60.2972 policy_loss=-0.0000 value_loss=120.5944 entropy=0.0000
[step=109] episode=109.0000 return=-115.9022 length=18.0000 global_step=2663.0000 loss=31.6808 policy_loss=-0.0000 value_loss=63.3616 entropy=0.0000
[step=110] episode=110.0000 return=-115.9976 length=20.0000 global_step=2683.0000 loss=11.9378 policy_loss=-0.0000 value_loss=23.8756 entropy=0.0000
[step=111] episode=111.0000 return=-115.9266 length=28.0000 global_step=2711.0000 loss=28.9676 policy_loss=-0.0000 value_loss=57.9352 entropy=0.0000
[step=112] episode=112.0000 return=-115.8569 length=20.0000 global_step=2731.0000 loss=4.2472 policy_loss=-0.0000 value_loss=8.4943 entropy=0.0000
[step=113] episode=113.0000 return=-115.9371 length=28.0000 global_step=2759.0000 loss=9.9391 policy_loss=-0.0000 value_loss=19.8783 entropy=0.0000
[step=114] episode=114.0000 return=-115.9999 length=12.0000 global_step=2771.0000 loss=23.3144 policy_loss=-0.0000 value_loss=46.6287 entropy=0.0000
[step=115] episode=115.0000 return=-115.9308 length=19.0000 global_step=2790.0000 loss=7.4575 policy_loss=-0.0000 value_loss=14.9150 entropy=0.0000
[step=116] episode=116.0000 return=-115.9384 length=30.0000 global_step=2820.0000 loss=17.7059 policy_loss=-0.0000 value_loss=35.4119 entropy=0.0000
[step=117] episode=117.0000 return=-115.9808 length=30.0000 global_step=2850.0000 loss=16.4914 policy_loss=-0.0000 value_loss=32.9827 entropy=0.0000
[step=118] episode=118.0000 return=-115.8017 length=11.0000 global_step=2861.0000 loss=142.2689 policy_loss=-0.0000 value_loss=284.5378 entropy=0.0000
[step=119] episode=119.0000 return=-115.9994 length=21.0000 global_step=2882.0000 loss=106.1527 policy_loss=-0.0000 value_loss=212.3054 entropy=0.0000
[step=120] episode=120.0000 return=-115.9883 length=28.0000 global_step=2910.0000 loss=58.7070 policy_loss=-0.0000 value_loss=117.4140 entropy=0.0000
[step=121] episode=121.0000 return=-115.9989 length=20.0000 global_step=2930.0000 loss=69.0878 policy_loss=-0.0000 value_loss=138.1756 entropy=0.0000
[step=122] episode=122.0000 return=-115.9997 length=61.0000 global_step=2991.0000 loss=132.0321 policy_loss=-0.0000 value_loss=264.0642 entropy=0.0000
[step=123] episode=123.0000 return=-115.8586 length=13.0000 global_step=3004.0000 loss=55.2026 policy_loss=-0.0000 value_loss=110.4053 entropy=0.0000
[step=124] episode=124.0000 return=-115.8215 length=19.0000 global_step=3023.0000 loss=4.6841 policy_loss=-0.0000 value_loss=9.3683 entropy=0.0000
[step=125] episode=125.0000 return=-115.8174 length=13.0000 global_step=3036.0000 loss=15.4746 policy_loss=-0.0000 value_loss=30.9491 entropy=0.0000
[step=126] episode=126.0000 return=-115.8925 length=19.0000 global_step=3055.0000 loss=84.3036 policy_loss=-0.0000 value_loss=168.6071 entropy=0.0000
[step=127] episode=127.0000 return=-115.9759 length=13.0000 global_step=3068.0000 loss=29.2259 policy_loss=-0.0000 value_loss=58.4518 entropy=0.0000
[step=128] episode=128.0000 return=-115.8760 length=20.0000 global_step=3088.0000 loss=39.9081 policy_loss=-0.0000 value_loss=79.8162 entropy=0.0000
[step=129] episode=129.0000 return=-115.9917 length=21.0000 global_step=3109.0000 loss=10.4749 policy_loss=-0.0000 value_loss=20.9498 entropy=0.0000
[step=130] episode=130.0000 return=-115.9849 length=21.0000 global_step=3130.0000 loss=36.0227 policy_loss=-0.0000 value_loss=72.0454 entropy=0.0000
[step=131] episode=131.0000 return=-115.9988 length=44.0000 global_step=3174.0000 loss=52.6885 policy_loss=-0.0000 value_loss=105.3770 entropy=0.0000
[step=132] episode=132.0000 return=-115.9972 length=18.0000 global_step=3192.0000 loss=102.6981 policy_loss=-0.0000 value_loss=205.3962 entropy=0.0000
[step=133] episode=133.0000 return=-115.9972 length=35.0000 global_step=3227.0000 loss=55.1668 policy_loss=-0.0000 value_loss=110.3337 entropy=0.0000
[step=134] episode=134.0000 return=-115.9997 length=13.0000 global_step=3240.0000 loss=228.3714 policy_loss=-0.0000 value_loss=456.7427 entropy=0.0000
[step=135] episode=135.0000 return=-115.9917 length=21.0000 global_step=3261.0000 loss=86.5617 policy_loss=-0.0000 value_loss=173.1234 entropy=0.0000
[step=136] episode=136.0000 return=-115.9969 length=29.0000 global_step=3290.0000 loss=19.9188 policy_loss=-0.0000 value_loss=39.8377 entropy=0.0000
[step=137] episode=137.0000 return=-115.9989 length=29.0000 global_step=3319.0000 loss=28.5366 policy_loss=-0.0000 value_loss=57.0733 entropy=0.0000
[step=138] episode=138.0000 return=-115.9989 length=28.0000 global_step=3347.0000 loss=61.8679 policy_loss=-0.0000 value_loss=123.7357 entropy=0.0000
[step=139] episode=139.0000 return=-115.9313 length=30.0000 global_step=3377.0000 loss=82.7140 policy_loss=-0.0000 value_loss=165.4280 entropy=0.0000
[step=140] episode=140.0000 return=-115.9994 length=28.0000 global_step=3405.0000 loss=59.4318 policy_loss=-0.0000 value_loss=118.8637 entropy=0.0000
[step=141] episode=141.0000 return=-115.9968 length=30.0000 global_step=3435.0000 loss=7.8432 policy_loss=-0.0000 value_loss=15.6865 entropy=0.0000
[step=142] episode=142.0000 return=-115.9970 length=44.0000 global_step=3479.0000 loss=26.7835 policy_loss=-0.0000 value_loss=53.5670 entropy=0.0000
[step=143] episode=143.0000 return=-115.9096 length=27.0000 global_step=3506.0000 loss=88.3628 policy_loss=-0.0000 value_loss=176.7256 entropy=0.0000
[step=144] episode=144.0000 return=-116.0000 length=20.0000 global_step=3526.0000 loss=205.1049 policy_loss=-0.0001 value_loss=410.2099 entropy=0.0000
[step=145] episode=145.0000 return=-115.8377 length=12.0000 global_step=3538.0000 loss=371.2285 policy_loss=-0.0001 value_loss=742.4572 entropy=0.0001
[step=146] episode=146.0000 return=-115.9999 length=29.0000 global_step=3567.0000 loss=138.4662 policy_loss=-0.0001 value_loss=276.9324 entropy=0.0000
[step=147] episode=147.0000 return=-115.9941 length=33.0000 global_step=3600.0000 loss=74.7045 policy_loss=-0.0000 value_loss=149.4091 entropy=0.0000
[step=148] episode=148.0000 return=-115.9998 length=26.0000 global_step=3626.0000 loss=42.8667 policy_loss=-0.0000 value_loss=85.7334 entropy=0.0000
[step=149] episode=149.0000 return=-115.9998 length=26.0000 global_step=3652.0000 loss=14.9028 policy_loss=-0.0000 value_loss=29.8057 entropy=0.0000
[step=150] episode=150.0000 return=-115.9839 length=20.0000 global_step=3672.0000 loss=13.4938 policy_loss=-0.0000 value_loss=26.9875 entropy=0.0000
[step=151] episode=151.0000 return=-115.9994 length=35.0000 global_step=3707.0000 loss=47.9795 policy_loss=-0.0000 value_loss=95.9591 entropy=0.0000
[step=152] episode=152.0000 return=-115.9971 length=29.0000 global_step=3736.0000 loss=41.4695 policy_loss=-0.0000 value_loss=82.9389 entropy=0.0000
[step=153] episode=153.0000 return=-115.8581 length=20.0000 global_step=3756.0000 loss=9.1208 policy_loss=-0.0000 value_loss=18.2416 entropy=0.0000
[step=154] episode=154.0000 return=-115.9928 length=37.0000 global_step=3793.0000 loss=45.1856 policy_loss=-0.0000 value_loss=90.3711 entropy=0.0000
[step=155] episode=155.0000 return=-115.8189 length=21.0000 global_step=3814.0000 loss=31.1008 policy_loss=-0.0000 value_loss=62.2016 entropy=0.0000
[step=156] episode=156.0000 return=-115.9764 length=20.0000 global_step=3834.0000 loss=26.3634 policy_loss=-0.0000 value_loss=52.7268 entropy=0.0000
[step=157] episode=157.0000 return=-115.9853 length=34.0000 global_step=3868.0000 loss=26.0683 policy_loss=-0.0000 value_loss=52.1366 entropy=0.0000
[step=158] episode=158.0000 return=-115.9984 length=20.0000 global_step=3888.0000 loss=16.2884 policy_loss=-0.0000 value_loss=32.5767 entropy=0.0000
[step=159] episode=159.0000 return=-115.9723 length=21.0000 global_step=3909.0000 loss=9.6128 policy_loss=-0.0000 value_loss=19.2257 entropy=0.0000
[step=160] episode=160.0000 return=-115.9876 length=38.0000 global_step=3947.0000 loss=66.8890 policy_loss=-0.0000 value_loss=133.7781 entropy=0.0000
[step=161] episode=161.0000 return=-115.9943 length=35.0000 global_step=3982.0000 loss=73.8038 policy_loss=-0.0000 value_loss=147.6076 entropy=0.0000
[step=162] episode=162.0000 return=-115.9959 length=30.0000 global_step=4012.0000 loss=32.0425 policy_loss=-0.0000 value_loss=64.0850 entropy=0.0000
[step=163] episode=163.0000 return=-115.9966 length=20.0000 global_step=4032.0000 loss=9.1250 policy_loss=-0.0000 value_loss=18.2499 entropy=0.0000
[step=164] episode=164.0000 return=-115.9655 length=21.0000 global_step=4053.0000 loss=33.0689 policy_loss=-0.0000 value_loss=66.1379 entropy=0.0000
[step=165] episode=165.0000 return=-115.8364 length=13.0000 global_step=4066.0000 loss=30.8021 policy_loss=-0.0000 value_loss=61.6041 entropy=0.0000
[step=166] episode=166.0000 return=-115.8656 length=37.0000 global_step=4103.0000 loss=53.9527 policy_loss=-0.0000 value_loss=107.9054 entropy=0.0000
[step=167] episode=167.0000 return=-115.9764 length=20.0000 global_step=4123.0000 loss=28.3367 policy_loss=-0.0000 value_loss=56.6735 entropy=0.0000
[step=168] episode=168.0000 return=-115.9979 length=28.0000 global_step=4151.0000 loss=33.7556 policy_loss=-0.0000 value_loss=67.5113 entropy=0.0000
[step=169] episode=169.0000 return=-115.9571 length=30.0000 global_step=4181.0000 loss=25.7146 policy_loss=-0.0000 value_loss=51.4292 entropy=0.0000
[step=170] episode=170.0000 return=-115.9962 length=28.0000 global_step=4209.0000 loss=21.7399 policy_loss=-0.0000 value_loss=43.4797 entropy=0.0000
[step=171] episode=171.0000 return=-115.9942 length=30.0000 global_step=4239.0000 loss=31.0154 policy_loss=-0.0000 value_loss=62.0309 entropy=0.0000
[step=172] episode=172.0000 return=-115.9886 length=11.0000 global_step=4250.0000 loss=135.3114 policy_loss=-0.0000 value_loss=270.6228 entropy=0.0000
[step=173] episode=173.0000 return=-115.9146 length=21.0000 global_step=4271.0000 loss=34.2388 policy_loss=-0.0000 value_loss=68.4777 entropy=0.0000
[step=174] episode=174.0000 return=-115.9096 length=21.0000 global_step=4292.0000 loss=12.0797 policy_loss=-0.0000 value_loss=24.1593 entropy=0.0000
[step=175] episode=175.0000 return=-115.9784 length=11.0000 global_step=4303.0000 loss=15.2178 policy_loss=-0.0000 value_loss=30.4357 entropy=0.0000
[step=176] episode=176.0000 return=-115.9983 length=26.0000 global_step=4329.0000 loss=184.8264 policy_loss=-0.0000 value_loss=369.6528 entropy=0.0000
[step=177] episode=177.0000 return=-115.9998 length=20.0000 global_step=4349.0000 loss=240.8455 policy_loss=-0.0000 value_loss=481.6910 entropy=0.0000
[step=178] episode=178.0000 return=-115.9917 length=20.0000 global_step=4369.0000 loss=184.6523 policy_loss=-0.0000 value_loss=369.3047 entropy=0.0000
[step=179] episode=179.0000 return=-115.9352 length=19.0000 global_step=4388.0000 loss=282.3987 policy_loss=-0.0000 value_loss=564.7974 entropy=0.0000
[step=180] episode=180.0000 return=-115.9946 length=38.0000 global_step=4426.0000 loss=296.7138 policy_loss=-0.0000 value_loss=593.4276 entropy=0.0000
